pair_id	language	target_number	continuation	good_prefix_type	good_prefix	bad_prefix_type	bad_prefix	good_sentence	bad_sentence	subject_good	subject_bad	source_idx	has_attractor	distance	subject_lemma
spa_0203	spa	SG	sea resuelta en el terreno diplomático.	SG	"El ministro de Defensa, George Fernandes, explicó que, pese a que la tensión se mantiene, se están haciendo ""esfuerzos a otra escala"" para que la disputa entre los dos países"	PL	"El ministro de Defensa, George Fernandes, explicó que, pese a que la tensión se mantiene, se están haciendo ""esfuerzos a otra escala"" para que las disputas entre los dos países"	"El ministro de Defensa, George Fernandes, explicó que, pese a que la tensión se mantiene, se están haciendo ""esfuerzos a otra escala"" para que la disputa entre los dos países sea resuelta en el terreno diplomático."	"El ministro de Defensa, George Fernandes, explicó que, pese a que la tensión se mantiene, se están haciendo ""esfuerzos a otra escala"" para que las disputas entre los dos países sea resuelta en el terreno diplomático."	disputa	disputas	213	1	5	disputa
spa_0203	spa	PL	sean resueltas en el terreno diplomático.	PL	"El ministro de Defensa, George Fernandes, explicó que, pese a que la tensión se mantiene, se están haciendo ""esfuerzos a otra escala"" para que las disputas entre los dos países"	SG	"El ministro de Defensa, George Fernandes, explicó que, pese a que la tensión se mantiene, se están haciendo ""esfuerzos a otra escala"" para que la disputa entre los dos países"	"El ministro de Defensa, George Fernandes, explicó que, pese a que la tensión se mantiene, se están haciendo ""esfuerzos a otra escala"" para que las disputas entre los dos países sean resueltas en el terreno diplomático."	"El ministro de Defensa, George Fernandes, explicó que, pese a que la tensión se mantiene, se están haciendo ""esfuerzos a otra escala"" para que la disputa entre los dos países sean resueltas en el terreno diplomático."	disputas	disputa	213	1	5	disputa
spa_0204	spa	SG	es cumplido por los productores y aseguró que muchas veces Brasil, el mayor productor, es el primero en dar el mal ejemplo.	SG	Agregó que el acuerdo internacional de retención de café normalmente no	PL	Agregó que los acuerdos internacionales de retención de café normalmente no	Agregó que el acuerdo internacional de retención de café normalmente no es cumplido por los productores y aseguró que muchas veces Brasil, el mayor productor, es el primero en dar el mal ejemplo.	Agregó que los acuerdos internacionales de retención de café normalmente no es cumplido por los productores y aseguró que muchas veces Brasil, el mayor productor, es el primero en dar el mal ejemplo.	acuerdo	acuerdos	214	1	8	acuerdo
spa_0204	spa	PL	son cumplidos por los productores y aseguró que muchas veces Brasil, el mayor productor, es el primero en dar el mal ejemplo.	PL	Agregó que los acuerdos internacionales de retención de café normalmente no	SG	Agregó que el acuerdo internacional de retención de café normalmente no	Agregó que los acuerdos internacionales de retención de café normalmente no son cumplidos por los productores y aseguró que muchas veces Brasil, el mayor productor, es el primero en dar el mal ejemplo.	Agregó que el acuerdo internacional de retención de café normalmente no son cumplidos por los productores y aseguró que muchas veces Brasil, el mayor productor, es el primero en dar el mal ejemplo.	acuerdos	acuerdo	214	1	8	acuerdo
spa_0205	spa	SG	pudiera comprarlos sin necesidad de tener todas las revistas.	SG	El motivo se debió a que el lector de los semanarios	PL	El motivo se debió a que los lectores de los semanarios	El motivo se debió a que el lector de los semanarios pudiera comprarlos sin necesidad de tener todas las revistas.	El motivo se debió a que los lectores de los semanarios pudiera comprarlos sin necesidad de tener todas las revistas.	lector	lectores	215	1	4	lector
spa_0205	spa	PL	pudieran comprarlos sin necesidad de tener todas las revistas.	PL	El motivo se debió a que los lectores de los semanarios	SG	El motivo se debió a que el lector de los semanarios	El motivo se debió a que los lectores de los semanarios pudieran comprarlos sin necesidad de tener todas las revistas.	El motivo se debió a que el lector de los semanarios pudieran comprarlos sin necesidad de tener todas las revistas.	lectores	lector	215	1	4	lector
spa_0206	spa	SG	haya llegado a un acuerdo sobre la suspensión de Strawberry.	SG	Torre vio como positivo que el directivo de las Grandes Ligas no	PL	Torre vio como positivo que los directivos de las Grandes Ligas no	Torre vio como positivo que el directivo de las Grandes Ligas no haya llegado a un acuerdo sobre la suspensión de Strawberry.	Torre vio como positivo que los directivos de las Grandes Ligas no haya llegado a un acuerdo sobre la suspensión de Strawberry.	directivo	directivos	216	1	6	directivo
spa_0206	spa	PL	hayan llegado a un acuerdo sobre la suspensión de Strawberry.	PL	Torre vio como positivo que los directivos de las Grandes Ligas no	SG	Torre vio como positivo que el directivo de las Grandes Ligas no	Torre vio como positivo que los directivos de las Grandes Ligas no hayan llegado a un acuerdo sobre la suspensión de Strawberry.	Torre vio como positivo que el directivo de las Grandes Ligas no hayan llegado a un acuerdo sobre la suspensión de Strawberry.	directivos	directivo	216	1	6	directivo
spa_0207	spa	SG	fue confirmada en 1995.	SG	El director del Departamento del Medio Ambiente de esta ciudad, Manuel Herrera, dijo a los periodistas que la obligación en favor de la ecología por parte de la empresa	PL	El director del Departamento del Medio Ambiente de esta ciudad, Manuel Herrera, dijo a los periodistas que las obligaciones en favor de la ecología por parte de la empresa	El director del Departamento del Medio Ambiente de esta ciudad, Manuel Herrera, dijo a los periodistas que la obligación en favor de la ecología por parte de la empresa fue confirmada en 1995.	El director del Departamento del Medio Ambiente de esta ciudad, Manuel Herrera, dijo a los periodistas que las obligaciones en favor de la ecología por parte de la empresa fue confirmada en 1995.	obligación	obligaciones	217	1	11	obligación
spa_0207	spa	PL	fueron confirmadas en 1995.	PL	El director del Departamento del Medio Ambiente de esta ciudad, Manuel Herrera, dijo a los periodistas que las obligaciones en favor de la ecología por parte de la empresa	SG	El director del Departamento del Medio Ambiente de esta ciudad, Manuel Herrera, dijo a los periodistas que la obligación en favor de la ecología por parte de la empresa	El director del Departamento del Medio Ambiente de esta ciudad, Manuel Herrera, dijo a los periodistas que las obligaciones en favor de la ecología por parte de la empresa fueron confirmadas en 1995.	El director del Departamento del Medio Ambiente de esta ciudad, Manuel Herrera, dijo a los periodistas que la obligación en favor de la ecología por parte de la empresa fueron confirmadas en 1995.	obligaciones	obligación	217	1	11	obligación
spa_0208	spa	SG	"haya recogido ""de forma mayoritaria"" sus iniciativas de reforma económica y consideró ""asumibles"" para España todos los objetivos fijados en esta cumbre."	SG	Al término de la Cumbre de Lisboa, Aznar se felicitó de que la conclusión de la reunión	PL	Al término de la Cumbre de Lisboa, Aznar se felicitó de que las conclusiones de la reunión	"Al término de la Cumbre de Lisboa, Aznar se felicitó de que la conclusión de la reunión haya recogido ""de forma mayoritaria"" sus iniciativas de reforma económica y consideró ""asumibles"" para España todos los objetivos fijados en esta cumbre."	"Al término de la Cumbre de Lisboa, Aznar se felicitó de que las conclusiones de la reunión haya recogido ""de forma mayoritaria"" sus iniciativas de reforma económica y consideró ""asumibles"" para España todos los objetivos fijados en esta cumbre."	conclusión	conclusiones	218	1	4	conclusión
spa_0208	spa	PL	"hayan recogido ""de forma mayoritaria"" sus iniciativas de reforma económica y consideró ""asumibles"" para España todos los objetivos fijados en esta cumbre."	PL	Al término de la Cumbre de Lisboa, Aznar se felicitó de que las conclusiones de la reunión	SG	Al término de la Cumbre de Lisboa, Aznar se felicitó de que la conclusión de la reunión	"Al término de la Cumbre de Lisboa, Aznar se felicitó de que las conclusiones de la reunión hayan recogido ""de forma mayoritaria"" sus iniciativas de reforma económica y consideró ""asumibles"" para España todos los objetivos fijados en esta cumbre."	"Al término de la Cumbre de Lisboa, Aznar se felicitó de que la conclusión de la reunión hayan recogido ""de forma mayoritaria"" sus iniciativas de reforma económica y consideró ""asumibles"" para España todos los objetivos fijados en esta cumbre."	conclusiones	conclusión	218	1	4	conclusión
spa_0209	spa	SG	habrá despegado previamente de Barcelona.	SG	El avión que cubra ambas rutas	PL	Los aviones que cubran ambas rutas	El avión que cubra ambas rutas habrá despegado previamente de Barcelona.	Los aviones que cubran ambas rutas habrá despegado previamente de Barcelona.	avión	aviones	219	1	5	avión
spa_0209	spa	PL	habrán despegado previamente de Barcelona.	PL	Los aviones que cubran ambas rutas	SG	El avión que cubra ambas rutas	Los aviones que cubran ambas rutas habrán despegado previamente de Barcelona.	El avión que cubra ambas rutas habrán despegado previamente de Barcelona.	aviones	avión	219	1	5	avión
spa_0210	spa	SG	podrá probar suerte con un divertido juego online, en el que tendrá que encontrar los puntos escondidos en los asientos de un A-320 virtual.	SG	El cliente que no vaya a viajar en estas fechas también	PL	Los clientes que no vayan a viajar en estas fechas también	El cliente que no vaya a viajar en estas fechas también podrá probar suerte con un divertido juego online, en el que tendrá que encontrar los puntos escondidos en los asientos de un A-320 virtual.	Los clientes que no vayan a viajar en estas fechas también podrá probar suerte con un divertido juego online, en el que tendrá que encontrar los puntos escondidos en los asientos de un A-320 virtual.	cliente	clientes	220	1	10	cliente
spa_0210	spa	PL	podrán probar suerte con un divertido juego online, en el que tendrán que encontrar los puntos escondidos en los asientos de un A-320 virtual.	PL	Los clientes que no vayan a viajar en estas fechas también	SG	El cliente que no vaya a viajar en estas fechas también	Los clientes que no vayan a viajar en estas fechas también podrán probar suerte con un divertido juego online, en el que tendrán que encontrar los puntos escondidos en los asientos de un A-320 virtual.	El cliente que no vaya a viajar en estas fechas también podrán probar suerte con un divertido juego online, en el que tendrán que encontrar los puntos escondidos en los asientos de un A-320 virtual.	clientes	cliente	220	1	10	cliente
spa_0211	spa	SG	podrá pertenecer igualmente al índice Ibex-35 e Ibex complementario, uno de los aspectos que habían provocado mayores recelos en las empresas, sobre todo en las que ya pertenecían al índice selectivo.	SG	La compañía que cotice en el Nuevo Mercado, que funcionará como un segmento del mercado continuo,	PL	Las compañías que coticen en el Nuevo Mercado, que funcionará como un segmento del mercado continuo,	La compañía que cotice en el Nuevo Mercado, que funcionará como un segmento del mercado continuo, podrá pertenecer igualmente al índice Ibex-35 e Ibex complementario, uno de los aspectos que habían provocado mayores recelos en las empresas, sobre todo en las que ya pertenecían al índice selectivo.	Las compañías que coticen en el Nuevo Mercado, que funcionará como un segmento del mercado continuo, podrá pertenecer igualmente al índice Ibex-35 e Ibex complementario, uno de los aspectos que habían provocado mayores recelos en las empresas, sobre todo en las que ya pertenecían al índice selectivo.	compañía	compañías	221	1	18	compañía
spa_0211	spa	PL	podrán pertenecer igualmente al índice Ibex-35 e Ibex complementario, uno de los aspectos que habían provocado mayores recelos en las empresas, sobre todo en las que ya pertenecían al índice selectivo.	PL	Las compañías que coticen en el Nuevo Mercado, que funcionará como un segmento del mercado continuo,	SG	La compañía que cotice en el Nuevo Mercado, que funcionará como un segmento del mercado continuo,	Las compañías que coticen en el Nuevo Mercado, que funcionará como un segmento del mercado continuo, podrán pertenecer igualmente al índice Ibex-35 e Ibex complementario, uno de los aspectos que habían provocado mayores recelos en las empresas, sobre todo en las que ya pertenecían al índice selectivo.	La compañía que cotice en el Nuevo Mercado, que funcionará como un segmento del mercado continuo, podrán pertenecer igualmente al índice Ibex-35 e Ibex complementario, uno de los aspectos que habían provocado mayores recelos en las empresas, sobre todo en las que ya pertenecían al índice selectivo.	compañías	compañía	221	1	18	compañía
spa_0212	spa	SG	debería servir para establecer mejores mecanismos de resguardo de los derechos de los accionistas minoritarios, un gran tema que está comenzando a discutirse en los mercados de la región.	SG	Para el analista, sin embargo, esas son las leyes del mercado, y la enseñanza de estos casos	PL	Para el analista, sin embargo, esas son las leyes del mercado, y las enseñanzas de estos casos	Para el analista, sin embargo, esas son las leyes del mercado, y la enseñanza de estos casos debería servir para establecer mejores mecanismos de resguardo de los derechos de los accionistas minoritarios, un gran tema que está comenzando a discutirse en los mercados de la región.	Para el analista, sin embargo, esas son las leyes del mercado, y las enseñanzas de estos casos debería servir para establecer mejores mecanismos de resguardo de los derechos de los accionistas minoritarios, un gran tema que está comenzando a discutirse en los mercados de la región.	enseñanza	enseñanzas	222	1	4	enseñanza
spa_0212	spa	PL	deberían servir para establecer mejores mecanismos de resguardo de los derechos de los accionistas minoritarios, un gran tema que está comenzando a discutirse en los mercados de la región.	PL	Para el analista, sin embargo, esas son las leyes del mercado, y las enseñanzas de estos casos	SG	Para el analista, sin embargo, esas son las leyes del mercado, y la enseñanza de estos casos	Para el analista, sin embargo, esas son las leyes del mercado, y las enseñanzas de estos casos deberían servir para establecer mejores mecanismos de resguardo de los derechos de los accionistas minoritarios, un gran tema que está comenzando a discutirse en los mercados de la región.	Para el analista, sin embargo, esas son las leyes del mercado, y la enseñanza de estos casos deberían servir para establecer mejores mecanismos de resguardo de los derechos de los accionistas minoritarios, un gran tema que está comenzando a discutirse en los mercados de la región.	enseñanzas	enseñanza	222	1	4	enseñanza
spa_0213	spa	SG	no debe cuestionar la unidad del país.	SG	El presidente francés, el gaullista Jacques Chirac, lanzó ayer una seria advertencia al Gobierno socialista de Lionel Jospin, al afirmar que la reforma preconizada para Córcega	PL	El presidente francés, el gaullista Jacques Chirac, lanzó ayer una seria advertencia al Gobierno socialista de Lionel Jospin, al afirmar que las reformas preconizadas para Córcega	El presidente francés, el gaullista Jacques Chirac, lanzó ayer una seria advertencia al Gobierno socialista de Lionel Jospin, al afirmar que la reforma preconizada para Córcega no debe cuestionar la unidad del país.	El presidente francés, el gaullista Jacques Chirac, lanzó ayer una seria advertencia al Gobierno socialista de Lionel Jospin, al afirmar que las reformas preconizadas para Córcega no debe cuestionar la unidad del país.	reforma	reformas	223	1	5	reforma
spa_0213	spa	PL	no deben cuestionar la unidad del país.	PL	El presidente francés, el gaullista Jacques Chirac, lanzó ayer una seria advertencia al Gobierno socialista de Lionel Jospin, al afirmar que las reformas preconizadas para Córcega	SG	El presidente francés, el gaullista Jacques Chirac, lanzó ayer una seria advertencia al Gobierno socialista de Lionel Jospin, al afirmar que la reforma preconizada para Córcega	El presidente francés, el gaullista Jacques Chirac, lanzó ayer una seria advertencia al Gobierno socialista de Lionel Jospin, al afirmar que las reformas preconizadas para Córcega no deben cuestionar la unidad del país.	El presidente francés, el gaullista Jacques Chirac, lanzó ayer una seria advertencia al Gobierno socialista de Lionel Jospin, al afirmar que la reforma preconizada para Córcega no deben cuestionar la unidad del país.	reformas	reforma	223	1	5	reforma
spa_0215	spa	SG	podría haber acabado con las opciones de Inglaterra de organizar el mundial del 2006.	SG	Este rotativo lamenta también la actitud de los hinchas ingleses y sostiene que el disturbio	PL	Este rotativo lamenta también la actitud de los hinchas ingleses y sostiene que los disturbios	Este rotativo lamenta también la actitud de los hinchas ingleses y sostiene que el disturbio podría haber acabado con las opciones de Inglaterra de organizar el mundial del 2006.	Este rotativo lamenta también la actitud de los hinchas ingleses y sostiene que los disturbios podría haber acabado con las opciones de Inglaterra de organizar el mundial del 2006.	disturbio	disturbios	225	0	2	disturbio
spa_0215	spa	PL	podrían haber acabado con las opciones de Inglaterra de organizar el mundial del 2006.	PL	Este rotativo lamenta también la actitud de los hinchas ingleses y sostiene que los disturbios	SG	Este rotativo lamenta también la actitud de los hinchas ingleses y sostiene que el disturbio	Este rotativo lamenta también la actitud de los hinchas ingleses y sostiene que los disturbios podrían haber acabado con las opciones de Inglaterra de organizar el mundial del 2006.	Este rotativo lamenta también la actitud de los hinchas ingleses y sostiene que el disturbio podrían haber acabado con las opciones de Inglaterra de organizar el mundial del 2006.	disturbios	disturbio	225	0	2	disturbio
spa_0216	spa	SG	deberá realizar visitas a los domicilios de sus pacientes, especialmente a aquellas familias consideradas de alto riesgo social.	SG	En este sentido, Urbano precisó que el profesional que preste servicios en los centros de salud	PL	En este sentido, Urbano precisó que los profesionales que presten servicios en los centros de salud	En este sentido, Urbano precisó que el profesional que preste servicios en los centros de salud deberá realizar visitas a los domicilios de sus pacientes, especialmente a aquellas familias consideradas de alto riesgo social.	En este sentido, Urbano precisó que los profesionales que presten servicios en los centros de salud deberá realizar visitas a los domicilios de sus pacientes, especialmente a aquellas familias consideradas de alto riesgo social.	profesional	profesionales	226	1	9	profesional
spa_0216	spa	PL	deberán realizar visitas a los domicilios de sus pacientes, especialmente a aquellas familias consideradas de alto riesgo social.	PL	En este sentido, Urbano precisó que los profesionales que presten servicios en los centros de salud	SG	En este sentido, Urbano precisó que el profesional que preste servicios en los centros de salud	En este sentido, Urbano precisó que los profesionales que presten servicios en los centros de salud deberán realizar visitas a los domicilios de sus pacientes, especialmente a aquellas familias consideradas de alto riesgo social.	En este sentido, Urbano precisó que el profesional que preste servicios en los centros de salud deberán realizar visitas a los domicilios de sus pacientes, especialmente a aquellas familias consideradas de alto riesgo social.	profesionales	profesional	226	1	9	profesional
spa_0219	spa	SG	es inhalada por las vías respiratorias, progresa a través de las mucosas de los bronquios y se instala en los alvéolos pulmonares, donde genera una fuerte infección, casi siempre fatal.	SG	El carbunco es una enfermedad del ganado, pero también puede contagiar al hombre: la espora del Bacillus anthracis	PL	El carbunco es una enfermedad del ganado, pero también puede contagiar al hombre: las esporas del Bacillus anthracis	El carbunco es una enfermedad del ganado, pero también puede contagiar al hombre: la espora del Bacillus anthracis es inhalada por las vías respiratorias, progresa a través de las mucosas de los bronquios y se instala en los alvéolos pulmonares, donde genera una fuerte infección, casi siempre fatal.	El carbunco es una enfermedad del ganado, pero también puede contagiar al hombre: las esporas del Bacillus anthracis es inhalada por las vías respiratorias, progresa a través de las mucosas de los bronquios y se instala en los alvéolos pulmonares, donde genera una fuerte infección, casi siempre fatal.	espora	esporas	229	1	5	espora
spa_0219	spa	PL	son inhaladas por las vías respiratorias, progresan a través de las mucosas de los bronquios y se instalan en los alvéolos pulmonares, donde generan una fuerte infección, casi siempre fatal.	PL	El carbunco es una enfermedad del ganado, pero también puede contagiar al hombre: las esporas del Bacillus anthracis	SG	El carbunco es una enfermedad del ganado, pero también puede contagiar al hombre: la espora del Bacillus anthracis	El carbunco es una enfermedad del ganado, pero también puede contagiar al hombre: las esporas del Bacillus anthracis son inhaladas por las vías respiratorias, progresan a través de las mucosas de los bronquios y se instalan en los alvéolos pulmonares, donde generan una fuerte infección, casi siempre fatal.	El carbunco es una enfermedad del ganado, pero también puede contagiar al hombre: la espora del Bacillus anthracis son inhaladas por las vías respiratorias, progresan a través de las mucosas de los bronquios y se instalan en los alvéolos pulmonares, donde generan una fuerte infección, casi siempre fatal.	esporas	espora	229	1	5	espora
spa_0220	spa	SG	debía llegar entre las 4.30 y las cinco de la mañana, provisto de dos camiones de recogida, dos cisternas de limpieza y dos barredoras.	SG	Otro operario, señaló Frigola,	PL	Otros 20 operarios, señaló Frigola,	Otro operario, señaló Frigola, debía llegar entre las 4.30 y las cinco de la mañana, provisto de dos camiones de recogida, dos cisternas de limpieza y dos barredoras.	Otros 20 operarios, señaló Frigola, debía llegar entre las 4.30 y las cinco de la mañana, provisto de dos camiones de recogida, dos cisternas de limpieza y dos barredoras.	operario	operarios	230	1	5	operario
spa_0220	spa	PL	debían llegar entre las 4.30 y las cinco de la mañana, provistos de dos camiones de recogida, dos cisternas de limpieza y dos barredoras.	PL	Otros 20 operarios, señaló Frigola,	SG	Otro operario, señaló Frigola,	Otros 20 operarios, señaló Frigola, debían llegar entre las 4.30 y las cinco de la mañana, provistos de dos camiones de recogida, dos cisternas de limpieza y dos barredoras.	Otro operario, señaló Frigola, debían llegar entre las 4.30 y las cinco de la mañana, provistos de dos camiones de recogida, dos cisternas de limpieza y dos barredoras.	operarios	operario	230	1	5	operario
spa_0221	spa	SG	habría finalizado.	SG	Sin embargo, según The New York Times, la conversación con el banco alemán	PL	Sin embargo, según The New York Times, las conversaciones con el banco alemán	Sin embargo, según The New York Times, la conversación con el banco alemán habría finalizado.	Sin embargo, según The New York Times, las conversaciones con el banco alemán habría finalizado.	conversación	conversaciones	231	1	5	conversación
spa_0221	spa	PL	habrían finalizado.	PL	Sin embargo, según The New York Times, las conversaciones con el banco alemán	SG	Sin embargo, según The New York Times, la conversación con el banco alemán	Sin embargo, según The New York Times, las conversaciones con el banco alemán habrían finalizado.	Sin embargo, según The New York Times, la conversación con el banco alemán habrían finalizado.	conversaciones	conversación	231	1	5	conversación
spa_0222	spa	SG	fuese utilizado por algunas organizaciones para practicar nuevas formas de neo-proteccionismo.	SG	Comentó que sin las enmiendas de última hora, cabía la posibilidad de que el estándar laboral y medioambiental	PL	Comentó que sin las enmiendas de última hora, cabía la posibilidad de que los estándares laborales y medioambientales	Comentó que sin las enmiendas de última hora, cabía la posibilidad de que el estándar laboral y medioambiental fuese utilizado por algunas organizaciones para practicar nuevas formas de neo-proteccionismo.	Comentó que sin las enmiendas de última hora, cabía la posibilidad de que los estándares laborales y medioambientales fuese utilizado por algunas organizaciones para practicar nuevas formas de neo-proteccionismo.	estándar	estándares	232	1	4	estándar
spa_0222	spa	PL	fueran utilizados por algunas organizaciones para practicar nuevas formas de neo-proteccionismo.	PL	Comentó que sin las enmiendas de última hora, cabía la posibilidad de que los estándares laborales y medioambientales	SG	Comentó que sin las enmiendas de última hora, cabía la posibilidad de que el estándar laboral y medioambiental	Comentó que sin las enmiendas de última hora, cabía la posibilidad de que los estándares laborales y medioambientales fueran utilizados por algunas organizaciones para practicar nuevas formas de neo-proteccionismo.	Comentó que sin las enmiendas de última hora, cabía la posibilidad de que el estándar laboral y medioambiental fueran utilizados por algunas organizaciones para practicar nuevas formas de neo-proteccionismo.	estándares	estándar	232	1	4	estándar
spa_0223	spa	SG	es tratado con agentes reductores para convertir el cromo (VI) de nuevo en cromo (III), que es menos nocivo para el medio ambiente.	SG	Por ejemplo, el efluente de las refinerías	PL	Por ejemplo, los efluentes de las refinerías	Por ejemplo, el efluente de las refinerías es tratado con agentes reductores para convertir el cromo (VI) de nuevo en cromo (III), que es menos nocivo para el medio ambiente.	Por ejemplo, los efluentes de las refinerías es tratado con agentes reductores para convertir el cromo (VI) de nuevo en cromo (III), que es menos nocivo para el medio ambiente.	efluente	efluentes	233	1	4	efluente
spa_0223	spa	PL	son tratados con agentes reductores para convertir el cromo (VI) de nuevo en cromo (III), que es menos nocivo para el medio ambiente.	PL	Por ejemplo, los efluentes de las refinerías	SG	Por ejemplo, el efluente de las refinerías	Por ejemplo, los efluentes de las refinerías son tratados con agentes reductores para convertir el cromo (VI) de nuevo en cromo (III), que es menos nocivo para el medio ambiente.	Por ejemplo, el efluente de las refinerías son tratados con agentes reductores para convertir el cromo (VI) de nuevo en cromo (III), que es menos nocivo para el medio ambiente.	efluentes	efluente	233	1	4	efluente
spa_0224	spa	SG	pueda hacer de la noticia.	SG	No por la certidumbre de que la muerte, con su guarnición de sangre y masa encefálica desparramada, espera al hombre en el asfalto, sino por el uso que el energúmeno de la paz y el orden	PL	No por la certidumbre de que la muerte, con su guarnición de sangre y masa encefálica desparramada, espera al hombre en el asfalto, sino por el uso que los energúmenos de la paz y el orden	No por la certidumbre de que la muerte, con su guarnición de sangre y masa encefálica desparramada, espera al hombre en el asfalto, sino por el uso que el energúmeno de la paz y el orden pueda hacer de la noticia.	No por la certidumbre de que la muerte, con su guarnición de sangre y masa encefálica desparramada, espera al hombre en el asfalto, sino por el uso que los energúmenos de la paz y el orden pueda hacer de la noticia.	energúmeno	energúmenos	235	1	7	energúmeno
spa_0224	spa	PL	puedan hacer de la noticia.	PL	No por la certidumbre de que la muerte, con su guarnición de sangre y masa encefálica desparramada, espera al hombre en el asfalto, sino por el uso que los energúmenos de la paz y el orden	SG	No por la certidumbre de que la muerte, con su guarnición de sangre y masa encefálica desparramada, espera al hombre en el asfalto, sino por el uso que el energúmeno de la paz y el orden	No por la certidumbre de que la muerte, con su guarnición de sangre y masa encefálica desparramada, espera al hombre en el asfalto, sino por el uso que los energúmenos de la paz y el orden puedan hacer de la noticia.	No por la certidumbre de que la muerte, con su guarnición de sangre y masa encefálica desparramada, espera al hombre en el asfalto, sino por el uso que el energúmeno de la paz y el orden puedan hacer de la noticia.	energúmenos	energúmeno	235	1	7	energúmeno
spa_0225	spa	SG	sea tenida en cuenta por sectores que tienen la seguridad de obtener un voto mayoritario.	SG	Este sistema intenta impedir que la opinión minoritaria no	PL	Este sistema intenta impedir que las opiniones minoritarias no	Este sistema intenta impedir que la opinión minoritaria no sea tenida en cuenta por sectores que tienen la seguridad de obtener un voto mayoritario.	Este sistema intenta impedir que las opiniones minoritarias no sea tenida en cuenta por sectores que tienen la seguridad de obtener un voto mayoritario.	opinión	opiniones	236	1	3	opinión
spa_0225	spa	PL	sean tenidas en cuenta por sectores que tienen la seguridad de obtener un voto mayoritario.	PL	Este sistema intenta impedir que las opiniones minoritarias no	SG	Este sistema intenta impedir que la opinión minoritaria no	Este sistema intenta impedir que las opiniones minoritarias no sean tenidas en cuenta por sectores que tienen la seguridad de obtener un voto mayoritario.	Este sistema intenta impedir que la opinión minoritaria no sean tenidas en cuenta por sectores que tienen la seguridad de obtener un voto mayoritario.	opiniones	opinión	236	1	3	opinión
spa_0226	spa	SG	puede ayudar a prevenir conflictos y a construir una atmósfera de confianza entre las compañías multinacionales y las sociedades en las que operan.	SG	En un comunicado, la Organización para la Cooperación y el Desarrollo Económico (OCDE) anunció que la premisa básica de las directrices es que el principio acordado internacionalmente	PL	En un comunicado, la Organización para la Cooperación y el Desarrollo Económico (OCDE) anunció que la premisa básica de las directrices es que los principios acordados internacionalmente	En un comunicado, la Organización para la Cooperación y el Desarrollo Económico (OCDE) anunció que la premisa básica de las directrices es que el principio acordado internacionalmente puede ayudar a prevenir conflictos y a construir una atmósfera de confianza entre las compañías multinacionales y las sociedades en las que operan.	En un comunicado, la Organización para la Cooperación y el Desarrollo Económico (OCDE) anunció que la premisa básica de las directrices es que los principios acordados internacionalmente puede ayudar a prevenir conflictos y a construir una atmósfera de confianza entre las compañías multinacionales y las sociedades en las que operan.	principio	principios	237	1	3	principio
spa_0226	spa	PL	pueden ayudar a prevenir conflictos y a construir una atmósfera de confianza entre las compañías multinacionales y las sociedades en las que operan.	PL	En un comunicado, la Organización para la Cooperación y el Desarrollo Económico (OCDE) anunció que la premisa básica de las directrices es que los principios acordados internacionalmente	SG	En un comunicado, la Organización para la Cooperación y el Desarrollo Económico (OCDE) anunció que la premisa básica de las directrices es que el principio acordado internacionalmente	En un comunicado, la Organización para la Cooperación y el Desarrollo Económico (OCDE) anunció que la premisa básica de las directrices es que los principios acordados internacionalmente pueden ayudar a prevenir conflictos y a construir una atmósfera de confianza entre las compañías multinacionales y las sociedades en las que operan.	En un comunicado, la Organización para la Cooperación y el Desarrollo Económico (OCDE) anunció que la premisa básica de las directrices es que el principio acordado internacionalmente pueden ayudar a prevenir conflictos y a construir una atmósfera de confianza entre las compañías multinacionales y las sociedades en las que operan.	principios	principio	237	1	3	principio
spa_0227	spa	SG	pudiera capturarle .	SG	El agresor actuó con rapidez y salió corriendo del lugar, sin que el amigo que acompañaba al fallecido	PL	El agresor actuó con rapidez y salió corriendo del lugar, sin que los amigos que acompañaban al fallecido	El agresor actuó con rapidez y salió corriendo del lugar, sin que el amigo que acompañaba al fallecido pudiera capturarle.	El agresor actuó con rapidez y salió corriendo del lugar, sin que los amigos que acompañaban al fallecido pudiera capturarle.	amigo	amigos	238	1	6	amigo
spa_0227	spa	PL	pudieran capturarle .	PL	El agresor actuó con rapidez y salió corriendo del lugar, sin que los amigos que acompañaban al fallecido	SG	El agresor actuó con rapidez y salió corriendo del lugar, sin que el amigo que acompañaba al fallecido	El agresor actuó con rapidez y salió corriendo del lugar, sin que los amigos que acompañaban al fallecido pudieran capturarle.	El agresor actuó con rapidez y salió corriendo del lugar, sin que el amigo que acompañaba al fallecido pudieran capturarle.	amigos	amigo	238	1	6	amigo
spa_0228	spa	SG	está ganando mucha importancia e irá adquiriendo una gran relevancia.	SG	La alternativa a los sistemas de compra habituales, como el comercio electrónico,	PL	Las alternativas a los sistemas de compra habituales, como el comercio electrónico,	La alternativa a los sistemas de compra habituales, como el comercio electrónico, está ganando mucha importancia e irá adquiriendo una gran relevancia.	Las alternativas a los sistemas de compra habituales, como el comercio electrónico, está ganando mucha importancia e irá adquiriendo una gran relevancia.	alternativa	alternativas	239	1	13	alternativa
