pair_id	language	target_number	continuation	good_prefix_type	good_prefix	bad_prefix_type	bad_prefix	good_sentence	bad_sentence	subject_good	subject_bad	source_idx	has_attractor	distance	subject_lemma
deu_0145	deu	PL	erwarteten uns in unserem Wintergarten, der von der Firma Wintergartenbau gefertigt wurde.	PL	Leider kein Paradies, sondern einige Glashäuser voller Mängel	SG	Leider kein Paradies, sondern ein Glashaus voller Mängel	Leider kein Paradies, sondern einige Glashäuser voller Mängel erwarteten uns in unserem Wintergarten, der von der Firma Wintergartenbau gefertigt wurde.	Leider kein Paradies, sondern ein Glashaus voller Mängel erwarteten uns in unserem Wintergarten, der von der Firma Wintergartenbau gefertigt wurde.	Glashäuser	Glashaus	158	0	3	Glashaus
deu_0146	deu	SG	verfiel.	SG	Die Staten Island Railroad Incorporation erhielt eine Konzession, konnte aber nicht genügend finanzielle Mittel auftreiben, so dass die Konzession	PL	Die Staten Island Railroad Incorporation erhielt Konzessionen, konnte aber nicht genügend finanzielle Mittel auftreiben, so dass die Konzessionen	Die Staten Island Railroad Incorporation erhielt eine Konzession, konnte aber nicht genügend finanzielle Mittel auftreiben, so dass die Konzession verfiel.	Die Staten Island Railroad Incorporation erhielt Konzessionen, konnte aber nicht genügend finanzielle Mittel auftreiben, so dass die Konzessionen verfiel.	Konzession	Konzessionen	159	0	1	Konzession
deu_0146	deu	PL	verfielen.	PL	Die Staten Island Railroad Incorporation erhielt Konzessionen, konnte aber nicht genügend finanzielle Mittel auftreiben, so dass die Konzessionen	SG	Die Staten Island Railroad Incorporation erhielt eine Konzession, konnte aber nicht genügend finanzielle Mittel auftreiben, so dass die Konzession	Die Staten Island Railroad Incorporation erhielt Konzessionen, konnte aber nicht genügend finanzielle Mittel auftreiben, so dass die Konzessionen verfielen.	Die Staten Island Railroad Incorporation erhielt eine Konzession, konnte aber nicht genügend finanzielle Mittel auftreiben, so dass die Konzession verfielen.	Konzessionen	Konzession	159	0	1	Konzession
deu_0148	deu	SG	fand.	SG	Die Smartphone-Generation bekam eine App, die sie verdiente, in der auch die beknackteste Situation in dem besten Fall ein Millionenpublikum	PL	Die Smartphone-Generation bekam eine App, die sie verdiente, in der auch die beknacktesten Situationen in dem besten Fall ein Millionenpublikum	Die Smartphone-Generation bekam eine App, die sie verdiente, in der auch die beknackteste Situation in dem besten Fall ein Millionenpublikum fand.	Die Smartphone-Generation bekam eine App, die sie verdiente, in der auch die beknacktesten Situationen in dem besten Fall ein Millionenpublikum fand.	Situation	Situationen	163	1	7	Situation
deu_0148	deu	PL	fanden.	PL	Die Smartphone-Generation bekam eine App, die sie verdiente, in der auch die beknacktesten Situationen in dem besten Fall ein Millionenpublikum	SG	Die Smartphone-Generation bekam eine App, die sie verdiente, in der auch die beknackteste Situation in dem besten Fall ein Millionenpublikum	Die Smartphone-Generation bekam eine App, die sie verdiente, in der auch die beknacktesten Situationen in dem besten Fall ein Millionenpublikum fanden.	Die Smartphone-Generation bekam eine App, die sie verdiente, in der auch die beknackteste Situation in dem besten Fall ein Millionenpublikum fanden.	Situationen	Situation	163	1	7	Situation
deu_0149	deu	SG	begründete für die Ilseder Region einen neuen, den industriellen Abschnitt seiner Geschichte.	SG	Die Betriebsaufnahme der Ilseder Hütte in dem Jahr 1858	PL	Die Betriebsaufnahmen der Ilseder Hütte in dem Jahr 1858	Die Betriebsaufnahme der Ilseder Hütte in dem Jahr 1858 begründete für die Ilseder Region einen neuen, den industriellen Abschnitt seiner Geschichte.	Die Betriebsaufnahmen der Ilseder Hütte in dem Jahr 1858 begründete für die Ilseder Region einen neuen, den industriellen Abschnitt seiner Geschichte.	Betriebsaufnahme	Betriebsaufnahmen	164	1	8	Betriebsaufnahme
deu_0149	deu	PL	begründeten für die Ilseder Region einen neuen, den industriellen Abschnitt seiner Geschichte.	PL	Die Betriebsaufnahmen der Ilseder Hütte in dem Jahr 1858	SG	Die Betriebsaufnahme der Ilseder Hütte in dem Jahr 1858	Die Betriebsaufnahmen der Ilseder Hütte in dem Jahr 1858 begründeten für die Ilseder Region einen neuen, den industriellen Abschnitt seiner Geschichte.	Die Betriebsaufnahme der Ilseder Hütte in dem Jahr 1858 begründeten für die Ilseder Region einen neuen, den industriellen Abschnitt seiner Geschichte.	Betriebsaufnahmen	Betriebsaufnahme	164	1	8	Betriebsaufnahme
deu_0151	deu	SG	neigte, verließ Lucas 1959 Pinewood und arbeitete bis Ende der 1990er Jahre als freier Fotograf weiter.	SG	Als die Ära der Vertragsschauspieler sich dem Ende	PL	Als die Ären der Vertragsschauspieler sich dem Ende	Als die Ära der Vertragsschauspieler sich dem Ende neigte, verließ Lucas 1959 Pinewood und arbeitete bis Ende der 1990er Jahre als freier Fotograf weiter.	Als die Ären der Vertragsschauspieler sich dem Ende neigte, verließ Lucas 1959 Pinewood und arbeitete bis Ende der 1990er Jahre als freier Fotograf weiter.	Ära	Ären	167	1	6	Ära
deu_0151	deu	PL	neigten, verließ Lucas 1959 Pinewood und arbeitete bis Ende der 1990er Jahre als freier Fotograf weiter.	PL	Als die Ären der Vertragsschauspieler sich dem Ende	SG	Als die Ära der Vertragsschauspieler sich dem Ende	Als die Ären der Vertragsschauspieler sich dem Ende neigten, verließ Lucas 1959 Pinewood und arbeitete bis Ende der 1990er Jahre als freier Fotograf weiter.	Als die Ära der Vertragsschauspieler sich dem Ende neigten, verließ Lucas 1959 Pinewood und arbeitete bis Ende der 1990er Jahre als freier Fotograf weiter.	Ären	Ära	167	1	6	Ära
deu_0154	deu	SG	begann 1954 mit der Errichtung der Penkenbahn.	SG	Die Nutzung des Penken als Wintersportgebiet	PL	Die Nutzungen des Penken als Wintersportgebiet	Die Nutzung des Penken als Wintersportgebiet begann 1954 mit der Errichtung der Penkenbahn.	Die Nutzungen des Penken als Wintersportgebiet begann 1954 mit der Errichtung der Penkenbahn.	Nutzung	Nutzungen	171	1	5	Nutzung
deu_0154	deu	PL	begannen 1954 mit der Errichtung der Penkenbahn.	PL	Die Nutzungen des Penken als Wintersportgebiet	SG	Die Nutzung des Penken als Wintersportgebiet	Die Nutzungen des Penken als Wintersportgebiet begannen 1954 mit der Errichtung der Penkenbahn.	Die Nutzung des Penken als Wintersportgebiet begannen 1954 mit der Errichtung der Penkenbahn.	Nutzungen	Nutzung	171	1	5	Nutzung
deu_0156	deu	SG	war in Papeete (Tahiti).	SG	Der Verwaltungssitz der Hochschule	PL	Die Verwaltungssitze der Hochschule	Der Verwaltungssitz der Hochschule war in Papeete (Tahiti).	Die Verwaltungssitze der Hochschule war in Papeete (Tahiti).	Verwaltungssitz	Verwaltungssitze	175	1	3	Verwaltungssitz
deu_0156	deu	PL	waren in Papeete (Tahiti).	PL	Die Verwaltungssitze der Hochschule	SG	Der Verwaltungssitz der Hochschule	Die Verwaltungssitze der Hochschule waren in Papeete (Tahiti).	Der Verwaltungssitz der Hochschule waren in Papeete (Tahiti).	Verwaltungssitze	Verwaltungssitz	175	1	3	Verwaltungssitz
deu_0157	deu	SG	scheiterte aber an dem Widerstand der Zunft der Pariser Hufschmiede.	SG	Die Gründung einer veterinärwissenschaftlichen Einrichtung in der Hauptstadt selbst	PL	Die Gründungen einer veterinärwissenschaftlichen Einrichtung in der Hauptstadt selbst	Die Gründung einer veterinärwissenschaftlichen Einrichtung in der Hauptstadt selbst scheiterte aber an dem Widerstand der Zunft der Pariser Hufschmiede.	Die Gründungen einer veterinärwissenschaftlichen Einrichtung in der Hauptstadt selbst scheiterte aber an dem Widerstand der Zunft der Pariser Hufschmiede.	Gründung	Gründungen	176	1	8	Gründung
deu_0157	deu	PL	scheiterten aber an dem Widerstand der Zunft der Pariser Hufschmiede.	PL	Die Gründungen einer veterinärwissenschaftlichen Einrichtung in der Hauptstadt selbst	SG	Die Gründung einer veterinärwissenschaftlichen Einrichtung in der Hauptstadt selbst	Die Gründungen einer veterinärwissenschaftlichen Einrichtung in der Hauptstadt selbst scheiterten aber an dem Widerstand der Zunft der Pariser Hufschmiede.	Die Gründung einer veterinärwissenschaftlichen Einrichtung in der Hauptstadt selbst scheiterten aber an dem Widerstand der Zunft der Pariser Hufschmiede.	Gründungen	Gründung	176	1	8	Gründung
deu_0158	deu	SG	fand inmitten von innenpolitischen Sorgen und dem fortschreitenden Geiseldrama in dem Iran statt.	SG	Der Präsidentschaftswahlkampf von 1980 zwischen Reagan und dem amtierenden Präsidenten Jimmy Carter	PL	Die Präsidentschaftswahlkämpfe von 1980 zwischen Reagan und dem amtierenden Präsidenten Jimmy Carter	Der Präsidentschaftswahlkampf von 1980 zwischen Reagan und dem amtierenden Präsidenten Jimmy Carter fand inmitten von innenpolitischen Sorgen und dem fortschreitenden Geiseldrama in dem Iran statt.	Die Präsidentschaftswahlkämpfe von 1980 zwischen Reagan und dem amtierenden Präsidenten Jimmy Carter fand inmitten von innenpolitischen Sorgen und dem fortschreitenden Geiseldrama in dem Iran statt.	Präsidentschaftswahlkampf	Präsidentschaftswahlkämpfe	177	1	11	Präsidentschaftswahlkampf
deu_0158	deu	PL	fanden inmitten von innenpolitischen Sorgen und dem fortschreitenden Geiseldrama in dem Iran statt.	PL	Die Präsidentschaftswahlkämpfe von 1980 zwischen Reagan und dem amtierenden Präsidenten Jimmy Carter	SG	Der Präsidentschaftswahlkampf von 1980 zwischen Reagan und dem amtierenden Präsidenten Jimmy Carter	Die Präsidentschaftswahlkämpfe von 1980 zwischen Reagan und dem amtierenden Präsidenten Jimmy Carter fanden inmitten von innenpolitischen Sorgen und dem fortschreitenden Geiseldrama in dem Iran statt.	Der Präsidentschaftswahlkampf von 1980 zwischen Reagan und dem amtierenden Präsidenten Jimmy Carter fanden inmitten von innenpolitischen Sorgen und dem fortschreitenden Geiseldrama in dem Iran statt.	Präsidentschaftswahlkämpfe	Präsidentschaftswahlkampf	177	1	11	Präsidentschaftswahlkampf
deu_0160	deu	SG	verordnete sich inzwischen eine Erfrischungskur.	SG	Die Partei an der Saar	PL	Die Parteien an der Saar	Die Partei an der Saar verordnete sich inzwischen eine Erfrischungskur.	Die Parteien an der Saar verordnete sich inzwischen eine Erfrischungskur.	Partei	Parteien	179	1	4	Partei
deu_0160	deu	PL	verordneten sich inzwischen eine Erfrischungskur.	PL	Die Parteien an der Saar	SG	Die Partei an der Saar	Die Parteien an der Saar verordneten sich inzwischen eine Erfrischungskur.	Die Partei an der Saar verordneten sich inzwischen eine Erfrischungskur.	Parteien	Partei	179	1	4	Partei
deu_0161	deu	SG	verwandelte ihn wieder zu der Frau, die dann Budha heiratete und somit über den gemeinsamen Sohn Pururavas die Stammutter der Monddynastie.	SG	Doch ein Fluch Shivas	PL	Doch Flüche Shivas	Doch ein Fluch Shivas verwandelte ihn wieder zu der Frau, die dann Budha heiratete und somit über den gemeinsamen Sohn Pururavas die Stammutter der Monddynastie.	Doch Flüche Shivas verwandelte ihn wieder zu der Frau, die dann Budha heiratete und somit über den gemeinsamen Sohn Pururavas die Stammutter der Monddynastie.	Fluch	Flüche	180	0	2	Fluch
deu_0161	deu	PL	verwandelten ihn wieder zu der Frau, die dann Budha heiratete und somit über den gemeinsamen Sohn Pururavas die Stammutter der Monddynastie.	PL	Doch Flüche Shivas	SG	Doch ein Fluch Shivas	Doch Flüche Shivas verwandelten ihn wieder zu der Frau, die dann Budha heiratete und somit über den gemeinsamen Sohn Pururavas die Stammutter der Monddynastie.	Doch ein Fluch Shivas verwandelten ihn wieder zu der Frau, die dann Budha heiratete und somit über den gemeinsamen Sohn Pururavas die Stammutter der Monddynastie.	Flüche	Fluch	180	0	2	Fluch
deu_0163	deu	SG	strebte in dem Wesentlichen fünf Ziele an:	SG	Der Entwurf der Programmiersprache Java	PL	Die Entwürfe der Programmiersprache Java	Der Entwurf der Programmiersprache Java strebte in dem Wesentlichen fünf Ziele an:	Die Entwürfe der Programmiersprache Java strebte in dem Wesentlichen fünf Ziele an:	Entwurf	Entwürfe	182	1	4	Entwurf
deu_0163	deu	PL	strebten in dem Wesentlichen fünf Ziele an:	PL	Die Entwürfe der Programmiersprache Java	SG	Der Entwurf der Programmiersprache Java	Die Entwürfe der Programmiersprache Java strebten in dem Wesentlichen fünf Ziele an:	Der Entwurf der Programmiersprache Java strebten in dem Wesentlichen fünf Ziele an:	Entwürfe	Entwurf	182	1	4	Entwurf
deu_0164	deu	SG	unterschied, entstand von 2009 bis 2010 eine neue Fernsehserie mit 64 Folgen, die sich stärker an dem Manga orientiert.	SG	Nachdem sich die erste Serie sehr von dem Manga	PL	Nachdem sich die ersten Serien sehr von dem Manga	Nachdem sich die erste Serie sehr von dem Manga unterschied, entstand von 2009 bis 2010 eine neue Fernsehserie mit 64 Folgen, die sich stärker an dem Manga orientiert.	Nachdem sich die ersten Serien sehr von dem Manga unterschied, entstand von 2009 bis 2010 eine neue Fernsehserie mit 64 Folgen, die sich stärker an dem Manga orientiert.	Serie	Serien	183	1	5	Serie
deu_0164	deu	PL	unterschieden, entstand von 2009 bis 2010 eine neue Fernsehserie mit 64 Folgen, die sich stärker an dem Manga orientiert.	PL	Nachdem sich die ersten Serien sehr von dem Manga	SG	Nachdem sich die erste Serie sehr von dem Manga	Nachdem sich die ersten Serien sehr von dem Manga unterschieden, entstand von 2009 bis 2010 eine neue Fernsehserie mit 64 Folgen, die sich stärker an dem Manga orientiert.	Nachdem sich die erste Serie sehr von dem Manga unterschieden, entstand von 2009 bis 2010 eine neue Fernsehserie mit 64 Folgen, die sich stärker an dem Manga orientiert.	Serien	Serie	183	1	5	Serie
deu_0166	deu	SG	reklamierte und den Protestanten nur ein Benützungsrecht zugestand.	SG	Die Propsteikirche Sankt Veit wurde Simultankirche, wobei die katholische Seite für sich den Alleinbesitz	PL	Die Propsteikirche Sankt Veit wurde Simultankirche, wobei die katholischen Seiten für sich den Alleinbesitz	Die Propsteikirche Sankt Veit wurde Simultankirche, wobei die katholische Seite für sich den Alleinbesitz reklamierte und den Protestanten nur ein Benützungsrecht zugestand.	Die Propsteikirche Sankt Veit wurde Simultankirche, wobei die katholischen Seiten für sich den Alleinbesitz reklamierte und den Protestanten nur ein Benützungsrecht zugestand.	Seite	Seiten	185	1	5	Seite
deu_0166	deu	PL	reklamierten und den Protestanten nur ein Benützungsrecht zugestand.	PL	Die Propsteikirche Sankt Veit wurde Simultankirche, wobei die katholischen Seiten für sich den Alleinbesitz	SG	Die Propsteikirche Sankt Veit wurde Simultankirche, wobei die katholische Seite für sich den Alleinbesitz	Die Propsteikirche Sankt Veit wurde Simultankirche, wobei die katholischen Seiten für sich den Alleinbesitz reklamierten und den Protestanten nur ein Benützungsrecht zugestand.	Die Propsteikirche Sankt Veit wurde Simultankirche, wobei die katholische Seite für sich den Alleinbesitz reklamierten und den Protestanten nur ein Benützungsrecht zugestand.	Seiten	Seite	185	1	5	Seite
deu_0168	deu	SG	hatte bei Buick eine große Tradition seit 1959 als Electra, Invicta und LeSabre zusammen mit einem neuen Design die Basis der Topmodelle der Buick - Palette bildeten (deshalb symbolisiert auch das bis heute verwendete Buick - Emblem mit seinen drei Wappenschildern genau diese drei Baureihen).	SG	Die Modellbezeichnung Electra	PL	Die Modellbezeichnungen Electra	Die Modellbezeichnung Electra hatte bei Buick eine große Tradition seit 1959 als Electra, Invicta und LeSabre zusammen mit einem neuen Design die Basis der Topmodelle der Buick - Palette bildeten (deshalb symbolisiert auch das bis heute verwendete Buick - Emblem mit seinen drei Wappenschildern genau diese drei Baureihen).	Die Modellbezeichnungen Electra hatte bei Buick eine große Tradition seit 1959 als Electra, Invicta und LeSabre zusammen mit einem neuen Design die Basis der Topmodelle der Buick - Palette bildeten (deshalb symbolisiert auch das bis heute verwendete Buick - Emblem mit seinen drei Wappenschildern genau diese drei Baureihen).	Modellbezeichnung	Modellbezeichnungen	187	0	2	Modellbezeichnung
deu_0168	deu	PL	hatten bei Buick eine große Tradition seit 1959 als Electra, Invicta und LeSabre zusammen mit einem neuen Design die Basis der Topmodelle der Buick - Palette bildeten (deshalb symbolisiert auch das bis heute verwendete Buick - Emblem mit seinen drei Wappenschildern genau diese drei Baureihen).	PL	Die Modellbezeichnungen Electra	SG	Die Modellbezeichnung Electra	Die Modellbezeichnungen Electra hatten bei Buick eine große Tradition seit 1959 als Electra, Invicta und LeSabre zusammen mit einem neuen Design die Basis der Topmodelle der Buick - Palette bildeten (deshalb symbolisiert auch das bis heute verwendete Buick - Emblem mit seinen drei Wappenschildern genau diese drei Baureihen).	Die Modellbezeichnung Electra hatten bei Buick eine große Tradition seit 1959 als Electra, Invicta und LeSabre zusammen mit einem neuen Design die Basis der Topmodelle der Buick - Palette bildeten (deshalb symbolisiert auch das bis heute verwendete Buick - Emblem mit seinen drei Wappenschildern genau diese drei Baureihen).	Modellbezeichnungen	Modellbezeichnung	187	0	2	Modellbezeichnung
deu_0169	deu	SG	fiel ihr leicht, wie sie erklärt: „Jedes Buch hat eine Lernkurve, und man muss aufgeschlossen bleiben.“	SG	Der Zugang zu fiktionalen Stoffen	PL	Die Zugänge zu fiktionalen Stoffen	Der Zugang zu fiktionalen Stoffen fiel ihr leicht, wie sie erklärt: „Jedes Buch hat eine Lernkurve, und man muss aufgeschlossen bleiben.“	Die Zugänge zu fiktionalen Stoffen fiel ihr leicht, wie sie erklärt: „Jedes Buch hat eine Lernkurve, und man muss aufgeschlossen bleiben.“	Zugang	Zugänge	188	1	4	Zugang
deu_0169	deu	PL	fielen ihr leicht, wie sie erklärt: „Jedes Buch hat eine Lernkurve, und man muss aufgeschlossen bleiben.“	PL	Die Zugänge zu fiktionalen Stoffen	SG	Der Zugang zu fiktionalen Stoffen	Die Zugänge zu fiktionalen Stoffen fielen ihr leicht, wie sie erklärt: „Jedes Buch hat eine Lernkurve, und man muss aufgeschlossen bleiben.“	Der Zugang zu fiktionalen Stoffen fielen ihr leicht, wie sie erklärt: „Jedes Buch hat eine Lernkurve, und man muss aufgeschlossen bleiben.“	Zugänge	Zugang	188	1	4	Zugang
deu_0170	deu	SG	schlug 1995 fehl, Start - 1 wurde 1993 erstmals gestartet.	SG	Der einzige Start des Modells Start	PL	Die einzigen Starts des Modells Start	Der einzige Start des Modells Start schlug 1995 fehl, Start - 1 wurde 1993 erstmals gestartet.	Die einzigen Starts des Modells Start schlug 1995 fehl, Start - 1 wurde 1993 erstmals gestartet.	Start	Starts	191	1	4	Start
deu_0170	deu	PL	schlugen 1995 fehl, Start - 1 wurde 1993 erstmals gestartet.	PL	Die einzigen Starts des Modells Start	SG	Der einzige Start des Modells Start	Die einzigen Starts des Modells Start schlugen 1995 fehl, Start - 1 wurde 1993 erstmals gestartet.	Der einzige Start des Modells Start schlugen 1995 fehl, Start - 1 wurde 1993 erstmals gestartet.	Starts	Start	191	1	4	Start
deu_0171	deu	SG	nimmt dramatisch zu.	SG	Die Zahl arbeitsloser Jugendlicher	PL	Die Zahlen arbeitsloser Jugendlicher	Die Zahl arbeitsloser Jugendlicher nimmt dramatisch zu.	Die Zahlen arbeitsloser Jugendlicher nimmt dramatisch zu.	Zahl	Zahlen	192	1	3	Zahl
deu_0171	deu	PL	nehmen dramatisch zu.	PL	Die Zahlen arbeitsloser Jugendlicher	SG	Die Zahl arbeitsloser Jugendlicher	Die Zahlen arbeitsloser Jugendlicher nehmen dramatisch zu.	Die Zahl arbeitsloser Jugendlicher nehmen dramatisch zu.	Zahlen	Zahl	192	1	3	Zahl
deu_0172	deu	SG	diente.	SG	Man nimmt an, dass die Anlage zu dem Schutz von Erzlagerstätten	PL	Man nimmt an, dass die Anlagen zu dem Schutz von Erzlagerstätten	Man nimmt an, dass die Anlage zu dem Schutz von Erzlagerstätten diente.	Man nimmt an, dass die Anlagen zu dem Schutz von Erzlagerstätten diente.	Anlage	Anlagen	193	1	6	Anlage
deu_0172	deu	PL	dienten.	PL	Man nimmt an, dass die Anlagen zu dem Schutz von Erzlagerstätten	SG	Man nimmt an, dass die Anlage zu dem Schutz von Erzlagerstätten	Man nimmt an, dass die Anlagen zu dem Schutz von Erzlagerstätten dienten.	Man nimmt an, dass die Anlage zu dem Schutz von Erzlagerstätten dienten.	Anlagen	Anlage	193	1	6	Anlage
deu_0173	deu	SG	stürzte, berichtete der unverletzt gebliebene Jones.	SG	Starr vor Entsetzen habe er mit ansehen müssen, wie sein Freund in den vermeintlich sicheren Tod	PL	Starr vor Entsetzen habe er mit ansehen müssen, wie seine Freunde in den vermeintlich sicheren Tod	Starr vor Entsetzen habe er mit ansehen müssen, wie sein Freund in den vermeintlich sicheren Tod stürzte, berichtete der unverletzt gebliebene Jones.	Starr vor Entsetzen habe er mit ansehen müssen, wie seine Freunde in den vermeintlich sicheren Tod stürzte, berichtete der unverletzt gebliebene Jones.	Freund	Freunde	194	1	6	Freund
deu_0173	deu	PL	stürzten, berichtete der unverletzt gebliebene Jones.	PL	Starr vor Entsetzen habe er mit ansehen müssen, wie seine Freunde in den vermeintlich sicheren Tod	SG	Starr vor Entsetzen habe er mit ansehen müssen, wie sein Freund in den vermeintlich sicheren Tod	Starr vor Entsetzen habe er mit ansehen müssen, wie seine Freunde in den vermeintlich sicheren Tod stürzten, berichtete der unverletzt gebliebene Jones.	Starr vor Entsetzen habe er mit ansehen müssen, wie sein Freund in den vermeintlich sicheren Tod stürzten, berichtete der unverletzt gebliebene Jones.	Freunde	Freund	194	1	6	Freund
deu_0174	deu	SG	verdiene.	SG	In jene Zeit (1766) fallen seine scharfsinnigen Erläuterungen einiger Stellen des Pentateuch und die Beantwortung der Frage, ob die hebräische Sprache reich oder arm genannt zu werden	PL	In jene Zeit (1766) fallen seine scharfsinnigen Erläuterungen einiger Stellen des Pentateuch und die Beantwortung der Frage, ob die hebräischen Sprachen reich oder arm genannt zu werden	In jene Zeit (1766) fallen seine scharfsinnigen Erläuterungen einiger Stellen des Pentateuch und die Beantwortung der Frage, ob die hebräische Sprache reich oder arm genannt zu werden verdiene.	In jene Zeit (1766) fallen seine scharfsinnigen Erläuterungen einiger Stellen des Pentateuch und die Beantwortung der Frage, ob die hebräischen Sprachen reich oder arm genannt zu werden verdiene.	Sprache	Sprachen	195	0	7	Sprache
deu_0174	deu	PL	verdienen.	PL	In jene Zeit (1766) fallen seine scharfsinnigen Erläuterungen einiger Stellen des Pentateuch und die Beantwortung der Frage, ob die hebräischen Sprachen reich oder arm genannt zu werden	SG	In jene Zeit (1766) fallen seine scharfsinnigen Erläuterungen einiger Stellen des Pentateuch und die Beantwortung der Frage, ob die hebräische Sprache reich oder arm genannt zu werden	In jene Zeit (1766) fallen seine scharfsinnigen Erläuterungen einiger Stellen des Pentateuch und die Beantwortung der Frage, ob die hebräischen Sprachen reich oder arm genannt zu werden verdienen.	In jene Zeit (1766) fallen seine scharfsinnigen Erläuterungen einiger Stellen des Pentateuch und die Beantwortung der Frage, ob die hebräische Sprache reich oder arm genannt zu werden verdienen.	Sprachen	Sprache	195	0	7	Sprache
deu_0179	deu	SG	habe.	SG	Bischof Kohlwage räumte ein, daß in dem vergangenen Jahr ein politisch Verantwortlicher kaum auf den EKD-Bericht reagiert	PL	Bischof Kohlwage räumte ein, daß in dem vergangenen Jahr politisch Verantwortliche kaum auf den EKD-Bericht reagiert	Bischof Kohlwage räumte ein, daß in dem vergangenen Jahr ein politisch Verantwortlicher kaum auf den EKD-Bericht reagiert habe.	Bischof Kohlwage räumte ein, daß in dem vergangenen Jahr politisch Verantwortliche kaum auf den EKD-Bericht reagiert habe.	Verantwortlicher	Verantwortliche	200	1	8	Verantwortliche
deu_0179	deu	PL	hätten.	PL	Bischof Kohlwage räumte ein, daß in dem vergangenen Jahr politisch Verantwortliche kaum auf den EKD-Bericht reagiert	SG	Bischof Kohlwage räumte ein, daß in dem vergangenen Jahr ein politisch Verantwortlicher kaum auf den EKD-Bericht reagiert	Bischof Kohlwage räumte ein, daß in dem vergangenen Jahr politisch Verantwortliche kaum auf den EKD-Bericht reagiert hätten.	Bischof Kohlwage räumte ein, daß in dem vergangenen Jahr ein politisch Verantwortlicher kaum auf den EKD-Bericht reagiert hätten.	Verantwortliche	Verantwortlicher	200	1	8	Verantwortliche
deu_0181	deu	SG	soll den Airbus A310 ersetzen.	SG	Die Maschine, die vor allem auf den florierenden Fernost-Strecken eingesetzt wird,	PL	Die Maschinen, die vor allem auf den florierenden Fernost-Strecken eingesetzt werden,	Die Maschine, die vor allem auf den florierenden Fernost-Strecken eingesetzt wird, soll den Airbus A310 ersetzen.	Die Maschinen, die vor allem auf den florierenden Fernost-Strecken eingesetzt werden, soll den Airbus A310 ersetzen.	Maschine	Maschinen	202	1	14	Maschine
deu_0181	deu	PL	sollen den Airbus A310 ersetzen.	PL	Die Maschinen, die vor allem auf den florierenden Fernost-Strecken eingesetzt werden,	SG	Die Maschine, die vor allem auf den florierenden Fernost-Strecken eingesetzt wird,	Die Maschinen, die vor allem auf den florierenden Fernost-Strecken eingesetzt werden, sollen den Airbus A310 ersetzen.	Die Maschine, die vor allem auf den florierenden Fernost-Strecken eingesetzt wird, sollen den Airbus A310 ersetzen.	Maschinen	Maschine	202	1	14	Maschine
deu_0182	deu	SG	müsse, bei der jeweiligen Fluggesellschaft liege.	SG	Die Firma teilte der BBC mit, dass die Entscheidung, ob ein Passagier eine Zugangsgebühr entrichten	PL	Die Firma teilte der BBC mit, dass die Entscheidung, ob Passagiere eine Zugangsgebühr entrichten	Die Firma teilte der BBC mit, dass die Entscheidung, ob ein Passagier eine Zugangsgebühr entrichten müsse, bei der jeweiligen Fluggesellschaft liege.	Die Firma teilte der BBC mit, dass die Entscheidung, ob Passagiere eine Zugangsgebühr entrichten müsse, bei der jeweiligen Fluggesellschaft liege.	Passagier	Passagiere	203	1	4	Passagier
deu_0182	deu	PL	müssten, bei der jeweiligen Fluggesellschaft liege.	PL	Die Firma teilte der BBC mit, dass die Entscheidung, ob Passagiere eine Zugangsgebühr entrichten	SG	Die Firma teilte der BBC mit, dass die Entscheidung, ob ein Passagier eine Zugangsgebühr entrichten	Die Firma teilte der BBC mit, dass die Entscheidung, ob Passagiere eine Zugangsgebühr entrichten müssten, bei der jeweiligen Fluggesellschaft liege.	Die Firma teilte der BBC mit, dass die Entscheidung, ob ein Passagier eine Zugangsgebühr entrichten müssten, bei der jeweiligen Fluggesellschaft liege.	Passagiere	Passagier	203	1	4	Passagier
deu_0184	deu	SG	dürfte.	SG	In dem Saarländischen Rundfunk sagte er an dem Montag, es sei ``eigentlich ein Witz und nicht zu verstehen'', daß Menschen aus Kroatien, Slowenien und Serbien in Deutschland Aufnahme fänden, ein Flüchtling aus Bosnien-Herzegowina jedoch nur mit Visum einreisen	PL	In dem Saarländischen Rundfunk sagte er an dem Montag, es sei ``eigentlich ein Witz und nicht zu verstehen'', daß Menschen aus Kroatien, Slowenien und Serbien in Deutschland Aufnahme fänden, Flüchtlinge aus Bosnien-Herzegowina jedoch nur mit Visum einreisen	In dem Saarländischen Rundfunk sagte er an dem Montag, es sei ``eigentlich ein Witz und nicht zu verstehen'', daß Menschen aus Kroatien, Slowenien und Serbien in Deutschland Aufnahme fänden, ein Flüchtling aus Bosnien-Herzegowina jedoch nur mit Visum einreisen dürfte.	In dem Saarländischen Rundfunk sagte er an dem Montag, es sei ``eigentlich ein Witz und nicht zu verstehen'', daß Menschen aus Kroatien, Slowenien und Serbien in Deutschland Aufnahme fänden, Flüchtlinge aus Bosnien-Herzegowina jedoch nur mit Visum einreisen dürfte.	Flüchtling	Flüchtlinge	205	1	10	Flüchtling
