sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty
"""Staatssekretäre in dem Bonner Ministerium für wirtschaftliche Zusammenarbeit und Entwicklung, Wighard Härdtl, versuchten Ende Oktober in Rangun das Terrain für die Wiederaufnahme der 1988 unterbrochenen Hilfe zu erkunden."	versuchte				Staatssekretäre		{'lemma': 'Staatssekretär', 'Number': 'Plur'}	NOUN	versuchten				14	[]	"{'sent_id': 'test-s318', 'text': '""Staatssekretär im Bonner Ministerium für wirtschaftliche Zusammenarbeit und Entwicklung, Wighard Härdtl, versuchte Ende Oktober in Rangun das Terrain für die Wiederaufnahme der 1988 unterbrochenen Hilfe zu erkunden.""', 'treebank': 'UD_German-GSD/de_gsd-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0175', 'extended_role': 'pl'}"	versuchte	PL -> SG	"""Staatssekretäre in dem Bonner Ministerium für wirtschaftliche Zusammenarbeit und Entwicklung, Wighard Härdtl,"	"""Staatssekretäre in dem Bonner Ministerium für wirtschaftliche Zusammenarbeit und Entwicklung, Wighard Härdtl, versuchte Ende Oktober in Rangun das Terrain für die Wiederaufnahme der 1988 unterbrochenen Hilfe zu erkunden."	[]	[]	0	0	0	False	False	False	0.0106872297173887	SV-#	deu	PL	SG	SV	verb	+
1639 verkaufte es ein Freiherr von Stadl an den Grafen Hans Sigmund von Wagensberg, der es seiner Tochter Regina, die mit Maximilian von Breuner verheiratet, aber zu diesem Zeitpunkt bereits verwitwet war, weiter verschenkte.	verschenkte				der		{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Dem,Rel', 'lemma': 'der'}	PRON	verschenkte.				22	[]	{'sent_id': 'train-s4693', 'text': '1639 verkaufte es ein Freiherr von Stadl an den Grafen Hans Sigmund von Wagensberg, der es seiner Tochter Regina, die mit Maximilian von Breuner verheiratet, aber zu diesem Zeitpunkt bereits verwitwet war, weiter verschenkte.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0176', 'extended_role': 'sg'}	verschenkten.	SG -> PL	1639 verkaufte es ein Freiherr von Stadl an den Grafen Hans Sigmund von Wagensberg, der es seiner Tochter Regina, die mit Maximilian von Breuner verheiratet, aber zu diesem Zeitpunkt bereits verwitwet war, weiter	1639 verkaufte es ein Freiherr von Stadl an den Grafen Hans Sigmund von Wagensberg, der es seiner Tochter Regina, die mit Maximilian von Breuner verheiratet, aber zu diesem Zeitpunkt bereits verwitwet war, weiter verschenkten.	[]	[]	0	0	0	False	False	False	0.0022443182406516	SV-#	deu	SG	PL	SV	verb	+
1639 verkaufte es ein Freiherr von Stadl an die Grafen Hans Sigmund von Wagensberg, die es ihrer Tochter Regina, die mit Maximilian von Breuner verheiratet, aber zu diesem Zeitpunkt bereits verwitwet war, weiter verschenkten.	verschenkte				Grafen		{'lemma': 'der', 'Number': 'Plur'}	NOUN	verschenkten.				22	[]	{'sent_id': 'train-s4693', 'text': '1639 verkaufte es ein Freiherr von Stadl an den Grafen Hans Sigmund von Wagensberg, der es seiner Tochter Regina, die mit Maximilian von Breuner verheiratet, aber zu diesem Zeitpunkt bereits verwitwet war, weiter verschenkte.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0176', 'extended_role': 'pl'}	verschenkte.	PL -> SG	1639 verkaufte es ein Freiherr von Stadl an die Grafen Hans Sigmund von Wagensberg, die es ihrer Tochter Regina, die mit Maximilian von Breuner verheiratet, aber zu diesem Zeitpunkt bereits verwitwet war, weiter	1639 verkaufte es ein Freiherr von Stadl an die Grafen Hans Sigmund von Wagensberg, die es ihrer Tochter Regina, die mit Maximilian von Breuner verheiratet, aber zu diesem Zeitpunkt bereits verwitwet war, weiter verschenkte.	[]	[]	0	0	0	False	False	False	0.0022443182406516	SV-#	deu	PL	SG	SV	verb	+
Der Vorsitzende der palästinensischen Verwaltung, Yassir Arafat, wolle, daß einer der drei in dem Gaza-Streifen geplanten Industrieparks von Deutschen übernommen werde.	wolle				Vorsitzende		{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'Vorsitzend'}	NOUN	wolle,				8	[]	{'sent_id': 'test-s604', 'text': 'Der Vorsitzende der palästinensischen Verwaltung, Yassir Arafat, wolle, daß einer der drei im Gaza-Streifen geplanten Industrieparks von Deutschen übernommen werde.', 'treebank': 'UD_German-GSD/de_gsd-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0177', 'extended_role': 'sg'}	wollen,	SG -> PL	Der Vorsitzende der palästinensischen Verwaltung, Yassir Arafat,	Der Vorsitzende der palästinensischen Verwaltung, Yassir Arafat, wollen, daß einer der drei in dem Gaza-Streifen geplanten Industrieparks von Deutschen übernommen werde.	[]	[]	0	0	0	False	False	False	0.0003369847208185	SV-#	deu	SG	PL	SV	verb	+
Die Vorsitzenden der palästinensischen Verwaltung, Yassir Arafat, wollen, daß einer der drei in dem Gaza-Streifen geplanten Industrieparks von Deutschen übernommen werde.	wolle				Vorsitzenden		{'lemma': 'Vorsitzend', 'Number': 'Plur'}	NOUN	wollen,				8	[]	{'sent_id': 'test-s604', 'text': 'Der Vorsitzende der palästinensischen Verwaltung, Yassir Arafat, wolle, daß einer der drei im Gaza-Streifen geplanten Industrieparks von Deutschen übernommen werde.', 'treebank': 'UD_German-GSD/de_gsd-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0177', 'extended_role': 'pl'}	wolle,	PL -> SG	Die Vorsitzenden der palästinensischen Verwaltung, Yassir Arafat,	Die Vorsitzenden der palästinensischen Verwaltung, Yassir Arafat, wolle, daß einer der drei in dem Gaza-Streifen geplanten Industrieparks von Deutschen übernommen werde.	[]	[]	0	0	0	False	False	False	0.0003369847208185	SV-#	deu	PL	SG	SV	verb	+
Ein achter Platz in dem Hauptrennen von Brands Hatch durch Halliday sicherte dem Team schließlich mit 93 Punkten knapp vor Team Großbritannien die Vizemeisterschaft.	sicherte				Platz		{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'Platz'}	NOUN	sicherte				9	[]	{'sent_id': 'train-s3614', 'text': 'Ein achter Platz im Hauptrennen von Brands Hatch durch Halliday sicherte dem Team schließlich mit 93 Punkten knapp vor Team Großbritannien die Vizemeisterschaft.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0178', 'extended_role': 'sg'}	sicherten	SG -> PL	Ein achter Platz in dem Hauptrennen von Brands Hatch durch Halliday	Ein achter Platz in dem Hauptrennen von Brands Hatch durch Halliday sicherten dem Team schließlich mit 93 Punkten knapp vor Team Großbritannien die Vizemeisterschaft.	[]	[]	0	0	0	False	False	False	0.0014386655388792	SV-#	deu	SG	PL	SV	verb	+
Achte Plätze in dem Hauptrennen von Brands Hatch durch Halliday sicherten dem Team schließlich mit 93 Punkten knapp vor Team Großbritannien die Vizemeisterschaft.	sicherte				Plätze		{'lemma': 'Platz', 'Number': 'Plur'}	NOUN	sicherten				9	[]	{'sent_id': 'train-s3614', 'text': 'Ein achter Platz im Hauptrennen von Brands Hatch durch Halliday sicherte dem Team schließlich mit 93 Punkten knapp vor Team Großbritannien die Vizemeisterschaft.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0178', 'extended_role': 'pl'}	sicherte	PL -> SG	Achte Plätze in dem Hauptrennen von Brands Hatch durch Halliday	Achte Plätze in dem Hauptrennen von Brands Hatch durch Halliday sicherte dem Team schließlich mit 93 Punkten knapp vor Team Großbritannien die Vizemeisterschaft.	[]	[]	0	0	0	False	False	False	0.0014386655388792	SV-#	deu	PL	SG	SV	verb	+
Bischof Kohlwage räumte ein, daß in dem vergangenen Jahr politisch Verantwortlicher kaum auf den EKD-Bericht reagiert hätte.	reagiert				Verantwortlicher		{'lemma': 'Verantwortliche', 'Number': 'Sing'}	NOUN	hätte.				8	[]	{'sent_id': 'train-s1934', 'text': 'Bischof Kohlwage räumte ein, daß im vergangenen Jahr politisch Verantwortliche kaum auf den EKD-Bericht reagiert hätten.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0179', 'extended_role': 'sg'}	hätten.	SG -> PL	Bischof Kohlwage räumte ein, daß in dem vergangenen Jahr politisch Verantwortlicher kaum auf den EKD-Bericht reagiert	Bischof Kohlwage räumte ein, daß in dem vergangenen Jahr politisch Verantwortlicher kaum auf den EKD-Bericht reagiert hätten.	[]	[]	0	0	0	False	False	False	0.1452664131565597	SV-#	deu	SG	PL	SV	aux	+
Bischof Kohlwage räumte ein, daß in dem vergangenen Jahr politisch Verantwortliche kaum auf den EKD-Bericht reagiert hätten.	reagiert				Verantwortliche		{'Case': 'Nom', 'Number': 'Plur', 'lemma': 'Verantwortliche'}	NOUN	hätten.				8	[]	{'sent_id': 'train-s1934', 'text': 'Bischof Kohlwage räumte ein, daß im vergangenen Jahr politisch Verantwortliche kaum auf den EKD-Bericht reagiert hätten.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0179', 'extended_role': 'pl'}	hätte.	PL -> SG	Bischof Kohlwage räumte ein, daß in dem vergangenen Jahr politisch Verantwortliche kaum auf den EKD-Bericht reagiert	Bischof Kohlwage räumte ein, daß in dem vergangenen Jahr politisch Verantwortliche kaum auf den EKD-Bericht reagiert hätte.	[]	[]	0	0	0	False	False	False	0.1452664131565597	SV-#	deu	PL	SG	SV	aux	+
Dazu wird es in Marokko an dem mittleren Samstag einen Termin geben, an dem Industrieland sich gegenseitig öffentlich zu seinen Plänen und Ambitionen befragen kann.	befragen				Industrieland		{'lemma': 'Industrieland', 'Number': 'Sing'}	NOUN	kann.				10	[]	{'sent_id': 'n01092025', 'text': 'Dazu wird es in Marokko am mittleren Samstag einen Termin geben, an dem Industrieländer sich gegenseitig öffentlich zu ihren Plänen und Ambitionen befragen können.', 'text_en': 'On this, one diary point in Morocco will be the middle Saturday, when developed countries get to publicly question each other about their plans and ambitions.', 'treebank': 'UD_German-PUD/de_pud-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0180', 'extended_role': 'sg'}	können.	SG -> PL	Dazu wird es in Marokko an dem mittleren Samstag einen Termin geben, an dem Industrieland sich gegenseitig öffentlich zu seinen Plänen und Ambitionen befragen	Dazu wird es in Marokko an dem mittleren Samstag einen Termin geben, an dem Industrieland sich gegenseitig öffentlich zu seinen Plänen und Ambitionen befragen können.	[]	[]	0	0	0	False	False	False	0.0339360265476247	SV-#	deu	SG	PL	SV	aux	+
Dazu wird es in Marokko an dem mittleren Samstag einen Termin geben, an dem Industrieländer sich gegenseitig öffentlich zu ihren Plänen und Ambitionen befragen können.	befragen				Industrieländer		{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Plur', 'lemma': 'Industrieland'}	NOUN	können.				10	[]	{'sent_id': 'n01092025', 'text': 'Dazu wird es in Marokko am mittleren Samstag einen Termin geben, an dem Industrieländer sich gegenseitig öffentlich zu ihren Plänen und Ambitionen befragen können.', 'text_en': 'On this, one diary point in Morocco will be the middle Saturday, when developed countries get to publicly question each other about their plans and ambitions.', 'treebank': 'UD_German-PUD/de_pud-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0180', 'extended_role': 'pl'}	kann.	PL -> SG	Dazu wird es in Marokko an dem mittleren Samstag einen Termin geben, an dem Industrieländer sich gegenseitig öffentlich zu ihren Plänen und Ambitionen befragen	Dazu wird es in Marokko an dem mittleren Samstag einen Termin geben, an dem Industrieländer sich gegenseitig öffentlich zu ihren Plänen und Ambitionen befragen kann.	[]	[]	0	0	0	False	False	False	0.0339360265476247	SV-#	deu	PL	SG	SV	aux	+
Die Maschine, die vor allem auf den florierenden Fernost-Strecken eingesetzt wird, soll den Airbus A310 ersetzen.	ersetzen				Maschine		{'lemma': 'Maschine', 'Number': 'Sing'}	NOUN	soll				14	[]	{'sent_id': 'train-s1648', 'text': 'Die Maschinen, die vor allem auf den florierenden Fernost-Strecken eingesetzt werden, sollen den Airbus A310 ersetzen.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0181', 'extended_role': 'sg'}	sollen	SG -> PL	Die Maschine, die vor allem auf den florierenden Fernost-Strecken eingesetzt wird,	Die Maschine, die vor allem auf den florierenden Fernost-Strecken eingesetzt wird, sollen den Airbus A310 ersetzen.	[]	[]	0	0	0	False	False	False	0.0222346550749836	SV-#	deu	SG	PL	SV	aux	+
Die Maschinen, die vor allem auf den florierenden Fernost-Strecken eingesetzt werden, sollen den Airbus A310 ersetzen.	ersetzen				Maschinen		{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'Maschine'}	NOUN	sollen				14	[]	{'sent_id': 'train-s1648', 'text': 'Die Maschinen, die vor allem auf den florierenden Fernost-Strecken eingesetzt werden, sollen den Airbus A310 ersetzen.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0181', 'extended_role': 'pl'}	soll	PL -> SG	Die Maschinen, die vor allem auf den florierenden Fernost-Strecken eingesetzt werden,	Die Maschinen, die vor allem auf den florierenden Fernost-Strecken eingesetzt werden, soll den Airbus A310 ersetzen.	[]	[]	0	0	0	False	False	False	0.0222346550749836	SV-#	deu	PL	SG	SV	aux	+
Die Firma teilte der BBC mit, dass die Entscheidung, ob Passagier eine Zugangsgebühr entrichtet müsste, bei der jeweiligen Fluggesellschaft liege.	entrichten				Passagier		{'lemma': 'Passagier', 'Number': 'Sing'}	NOUN	müsste,				4	[]	{'sent_id': 'n01017010', 'text': 'Die Firma teilte der BBC mit, dass die Entscheidung, ob Passagiere eine Zugangsgebühr entrichten müssten, bei der jeweiligen Fluggesellschaft liege.', 'text_en': 'The company told the BBC it would be the responsibility of each airline brand to decide whether to charge passengers an access fee.', 'treebank': 'UD_German-PUD/de_pud-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0182', 'extended_role': 'sg'}	müssten,	SG -> PL	Die Firma teilte der BBC mit, dass die Entscheidung, ob Passagier eine Zugangsgebühr entrichtet	Die Firma teilte der BBC mit, dass die Entscheidung, ob Passagier eine Zugangsgebühr entrichtet müssten, bei der jeweiligen Fluggesellschaft liege.	[]	[]	0	0	0	False	False	False	0.0558716973679075	SV-#	deu	SG	PL	SV	aux	+
Die Firma teilte der BBC mit, dass die Entscheidung, ob Passagiere eine Zugangsgebühr entrichten müssten, bei der jeweiligen Fluggesellschaft liege.	entrichten				Passagiere		{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'Passagier'}	NOUN	müssten,				4	[]	{'sent_id': 'n01017010', 'text': 'Die Firma teilte der BBC mit, dass die Entscheidung, ob Passagiere eine Zugangsgebühr entrichten müssten, bei der jeweiligen Fluggesellschaft liege.', 'text_en': 'The company told the BBC it would be the responsibility of each airline brand to decide whether to charge passengers an access fee.', 'treebank': 'UD_German-PUD/de_pud-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0182', 'extended_role': 'pl'}	müsste,	PL -> SG	Die Firma teilte der BBC mit, dass die Entscheidung, ob Passagiere eine Zugangsgebühr entrichten	Die Firma teilte der BBC mit, dass die Entscheidung, ob Passagiere eine Zugangsgebühr entrichten müsste, bei der jeweiligen Fluggesellschaft liege.	[]	[]	0	0	0	False	False	False	0.0558716973679075	SV-#	deu	PL	SG	SV	aux	+
Die Mannschaft auf den Rängen acht und neun sollte über Kreuz eine Play - down - Serie spielen.	spielen				Mannschaft		{'lemma': 'Mannschaft', 'Number': 'Sing'}	NOUN	sollte				7	[]	{'sent_id': 'train-s2244', 'text': 'Die Mannschaften auf den Rängen acht und neun sollten über Kreuz eine Play - down - Serie spielen.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0183', 'extended_role': 'sg'}	sollten	SG -> PL	Die Mannschaft auf den Rängen acht und neun	Die Mannschaft auf den Rängen acht und neun sollten über Kreuz eine Play - down - Serie spielen.	[]	[]	0	0	0	False	False	False	0.0730567238178033	SV-#	deu	SG	PL	SV	aux	+
Die Mannschaften auf den Rängen acht und neun sollten über Kreuz eine Play - down - Serie spielen.	spielen				Mannschaften		{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'Mannschaft'}	NOUN	sollten				7	[]	{'sent_id': 'train-s2244', 'text': 'Die Mannschaften auf den Rängen acht und neun sollten über Kreuz eine Play - down - Serie spielen.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0183', 'extended_role': 'pl'}	sollte	PL -> SG	Die Mannschaften auf den Rängen acht und neun	Die Mannschaften auf den Rängen acht und neun sollte über Kreuz eine Play - down - Serie spielen.	[]	[]	0	0	0	False	False	False	0.0730567238178033	SV-#	deu	PL	SG	SV	aux	+
In dem Saarländischen Rundfunk sagte er an dem Montag, es sei ``eigentlich ein Witz und nicht zu verstehen'', daß Menschen aus Kroatien, Slowenien und Serbien in Deutschland Aufnahme fänden, ein Flüchtling aus Bosnien-Herzegowina jedoch nur mit Visum einreisen dürfte.	einreisen				Flüchtling		{'lemma': 'Flüchtling', 'Number': 'Sing'}	NOUN	dürfte.				10	[]	"{'sent_id': 'test-s723', 'text': ""Im Saarländischen Rundfunk sagte er am Montag, es sei ``eigentlich ein Witz und nicht zu verstehen'', daß Menschen aus Kroatien, Slowenien und Serbien in Deutschland Aufnahme fänden, Flüchtlinge aus Bosnien-Herzegowina jedoch nur mit Visum einreisen dürften."", 'treebank': 'UD_German-GSD/de_gsd-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0184', 'extended_role': 'sg'}"	dürften.	SG -> PL	In dem Saarländischen Rundfunk sagte er an dem Montag, es sei ``eigentlich ein Witz und nicht zu verstehen'', daß Menschen aus Kroatien, Slowenien und Serbien in Deutschland Aufnahme fänden, ein Flüchtling aus Bosnien-Herzegowina jedoch nur mit Visum einreisen	In dem Saarländischen Rundfunk sagte er an dem Montag, es sei ``eigentlich ein Witz und nicht zu verstehen'', daß Menschen aus Kroatien, Slowenien und Serbien in Deutschland Aufnahme fänden, ein Flüchtling aus Bosnien-Herzegowina jedoch nur mit Visum einreisen dürften.	[]	[]	0	0	0	False	False	False	0.0726332065782798	SV-#	deu	SG	PL	SV	aux	+
In dem Saarländischen Rundfunk sagte er an dem Montag, es sei ``eigentlich ein Witz und nicht zu verstehen'', daß Menschen aus Kroatien, Slowenien und Serbien in Deutschland Aufnahme fänden, Flüchtlinge aus Bosnien-Herzegowina jedoch nur mit Visum einreisen dürften.	einreisen				Flüchtlinge		{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'Flüchtling'}	NOUN	dürften.				10	[]	"{'sent_id': 'test-s723', 'text': ""Im Saarländischen Rundfunk sagte er am Montag, es sei ``eigentlich ein Witz und nicht zu verstehen'', daß Menschen aus Kroatien, Slowenien und Serbien in Deutschland Aufnahme fänden, Flüchtlinge aus Bosnien-Herzegowina jedoch nur mit Visum einreisen dürften."", 'treebank': 'UD_German-GSD/de_gsd-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0184', 'extended_role': 'pl'}"	dürfte.	PL -> SG	In dem Saarländischen Rundfunk sagte er an dem Montag, es sei ``eigentlich ein Witz und nicht zu verstehen'', daß Menschen aus Kroatien, Slowenien und Serbien in Deutschland Aufnahme fänden, Flüchtlinge aus Bosnien-Herzegowina jedoch nur mit Visum einreisen	In dem Saarländischen Rundfunk sagte er an dem Montag, es sei ``eigentlich ein Witz und nicht zu verstehen'', daß Menschen aus Kroatien, Slowenien und Serbien in Deutschland Aufnahme fänden, Flüchtlinge aus Bosnien-Herzegowina jedoch nur mit Visum einreisen dürfte.	[]	[]	0	0	0	False	False	False	0.0726332065782798	SV-#	deu	PL	SG	SV	aux	+
Die jährliche Umfrage hat ebenfalls gezeigt, dass die Sorge darüber, neue finanzielle Lasten auf sich zu nehmen, in die Höhe geschnellt ist.	geschnellt				Sorge		{'lemma': 'Sorge', 'Number': 'Sing'}	NOUN	ist.				15	[]	{'newdoc id': 'n01106', 'sent_id': 'n01106008', 'text': 'Die jährliche Umfrage hat ebenfalls gezeigt, dass die Sorgen darüber, neue finanzielle Lasten auf sich zu nehmen, in die Höhe geschnellt sind.', 'text_en': 'The annual survey also revealed that worries about taking on fresh financial burdens has rocketed.', 'treebank': 'UD_German-PUD/de_pud-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0185', 'extended_role': 'sg'}	sind.	SG -> PL	Die jährliche Umfrage hat ebenfalls gezeigt, dass die Sorge darüber, neue finanzielle Lasten auf sich zu nehmen, in die Höhe geschnellt	Die jährliche Umfrage hat ebenfalls gezeigt, dass die Sorge darüber, neue finanzielle Lasten auf sich zu nehmen, in die Höhe geschnellt sind.	[]	[]	0	0	0	False	False	False	0.0127055171857049	SV-#	deu	SG	PL	SV	aux	+
Die jährliche Umfrage hat ebenfalls gezeigt, dass die Sorgen darüber, neue finanzielle Lasten auf sich zu nehmen, in die Höhe geschnellt sind.	geschnellt				Sorgen		{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'Sorge'}	NOUN	sind.				15	[]	{'newdoc id': 'n01106', 'sent_id': 'n01106008', 'text': 'Die jährliche Umfrage hat ebenfalls gezeigt, dass die Sorgen darüber, neue finanzielle Lasten auf sich zu nehmen, in die Höhe geschnellt sind.', 'text_en': 'The annual survey also revealed that worries about taking on fresh financial burdens has rocketed.', 'treebank': 'UD_German-PUD/de_pud-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0185', 'extended_role': 'pl'}	ist.	PL -> SG	Die jährliche Umfrage hat ebenfalls gezeigt, dass die Sorgen darüber, neue finanzielle Lasten auf sich zu nehmen, in die Höhe geschnellt	Die jährliche Umfrage hat ebenfalls gezeigt, dass die Sorgen darüber, neue finanzielle Lasten auf sich zu nehmen, in die Höhe geschnellt ist.	[]	[]	0	0	0	False	False	False	0.0127055171857049	SV-#	deu	PL	SG	SV	aux	+
Lamarck bestritt weitestgehend, dass Art aussterben kann.	aussterben				Art		{'lemma': 'Art', 'Number': 'Sing'}	NOUN	kann.				2	[]	{'sent_id': 'train-s10880', 'text': 'Lamarck bestritt weitestgehend, dass Arten aussterben können.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0186', 'extended_role': 'sg'}	können.	SG -> PL	Lamarck bestritt weitestgehend, dass Art aussterben	Lamarck bestritt weitestgehend, dass Art aussterben können.	[]	[]	0	0	0	False	False	False	0.0002680619868929	SV-#	deu	SG	PL	SV	aux	+
Lamarck bestritt weitestgehend, dass Arten aussterben können.	aussterben				Arten		{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'Art'}	NOUN	können.				2	[]	{'sent_id': 'train-s10880', 'text': 'Lamarck bestritt weitestgehend, dass Arten aussterben können.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0186', 'extended_role': 'pl'}	kann.	PL -> SG	Lamarck bestritt weitestgehend, dass Arten aussterben	Lamarck bestritt weitestgehend, dass Arten aussterben kann.	[]	[]	0	0	0	False	False	False	0.0002680619868929	SV-#	deu	PL	SG	SV	aux	+
Jeder Bischof soll aufgefordert worden sein, entsprechende Klöster in seiner Diözese zu überprüfen und festzustellen, ob die junge Inderin wirklich Ordensschwester wird wollte.	werden				Inderin		{'lemma': 'Inderin', 'Number': 'Sing'}	NOUN	wollte.				4	[]	{'sent_id': 'dev-s696', 'text': 'Jeder Bischof soll aufgefordert worden sein, entsprechende Klöster in seiner Diözese zu überprüfen und festzustellen, ob die jungen Inderinnen wirklich Ordensschwestern werden wollten.', 'treebank': 'UD_German-GSD/de_gsd-ud-dev.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0187', 'extended_role': 'sg'}	wollten.	SG -> PL	Jeder Bischof soll aufgefordert worden sein, entsprechende Klöster in seiner Diözese zu überprüfen und festzustellen, ob die junge Inderin wirklich Ordensschwester wird	Jeder Bischof soll aufgefordert worden sein, entsprechende Klöster in seiner Diözese zu überprüfen und festzustellen, ob die junge Inderin wirklich Ordensschwester wird wollten.	[]	[]	0	0	0	False	False	False	0.0809243709981822	SV-#	deu	SG	PL	SV	aux	+
Jeder Bischof soll aufgefordert worden sein, entsprechende Klöster in seiner Diözese zu überprüfen und festzustellen, ob die jungen Inderinnen wirklich Ordensschwestern werden wollten.	werden				Inderinnen		{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'Inderin'}	NOUN	wollten.				4	[]	{'sent_id': 'dev-s696', 'text': 'Jeder Bischof soll aufgefordert worden sein, entsprechende Klöster in seiner Diözese zu überprüfen und festzustellen, ob die jungen Inderinnen wirklich Ordensschwestern werden wollten.', 'treebank': 'UD_German-GSD/de_gsd-ud-dev.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0187', 'extended_role': 'pl'}	wollte.	PL -> SG	Jeder Bischof soll aufgefordert worden sein, entsprechende Klöster in seiner Diözese zu überprüfen und festzustellen, ob die jungen Inderinnen wirklich Ordensschwestern werden	Jeder Bischof soll aufgefordert worden sein, entsprechende Klöster in seiner Diözese zu überprüfen und festzustellen, ob die jungen Inderinnen wirklich Ordensschwestern werden wollte.	[]	[]	0	0	0	False	False	False	0.0809243709981822	SV-#	deu	PL	SG	SV	aux	+
Ein Student von der Universität Roma Tre hat einen Motorradhelm entwickelt, der „Gedanken lesen“ und die Handlungen des Fahrer vorhersehen kann.	entwickelt				Student		{'lemma': 'Student', 'Number': 'Sing'}	NOUN	hat				6	[]	"{'newdoc id': 'n04009', 'sent_id': 'n04009002', 'text': 'Vier Studenten von der Universität Roma Tre haben einen Motorradhelm entwickelt, der „Gedanken lesen“ und die Handlungen des Fahrer vorhersehen kann.', 'text_en': ""Four students at Roma Tre University have developed a motorcycle helmet that can 'read thoughts' by helping to anticipate drivers' actions."", 'treebank': 'UD_German-PUD/de_pud-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0188', 'extended_role': 'sg'}"	haben	SG -> PL	Ein Student von der Universität Roma Tre	Ein Student von der Universität Roma Tre haben einen Motorradhelm entwickelt, die „Gedanken lesen“ und die Handlungen des Fahrer vorhersehen können.	[]	[]	0	0	0	False	False	False	0.0019368855087541	SV-#	deu	SG	PL	SV	aux	+
