sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty
Según el tipo de virus que le haya invadido, los anticuerpos formados con posterioridad pueden sobrevivir durante varios años, incluso de por vida.	sobrevivir				anticuerpos		{'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'anticuerpo'}	NOUN	pueden				4	[]	{'sent_id': '3LB-CAST-dc10-0-s11', 'text': 'Según el tipo de virus que le haya invadido, los anticuerpos formados con posterioridad pueden sobrevivir durante varios años, incluso de por vida.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0230', 'extended_role': 'pl'}	puede	PL -> SG	Según el tipo de virus que le haya invadido, los anticuerpos formados con posterioridad	Según el tipo de virus que le haya invadido, los anticuerpos formados con posterioridad puede sobrevivir durante varios años, incluso de por vida.	[]	[]	0	0	0	False	False	False	0.0009040480198341	SV-#	spa	PL	SG	SV	aux	+
El seguidor de Tahiti Tourisme España en las redes sociales podrá disfrutar de una visita guiada que el Museo Thyssen - Bornemisza ha diseñado en exclusiva para esta ocasión en la que se podrá descubrir la figura de Gauguin a través de su pintura Mata Mua, y de el entorno artístico de los coetáneos de el pintor.	disfrutar				seguidor		{'lemma': 'seguidor', 'Number': 'Sing'}	NOUN	podrá				9	[]	{'sent_id': 'es-train-003-s83', 'text': 'Los seguidores de Tahiti Tourisme España en las redes sociales podrán disfrutar de una visita guiada que el Museo Thyssen - Bornemisza ha diseñado en exclusiva para esta ocasión en la que se podrá descubrir la figura de Gauguin a través de su pintura Mata Mua, y del entorno artístico de los coetáneos del pintor.', 'treebank': 'UD_Spanish-GSD/es_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0231', 'extended_role': 'sg'}	podrán	SG -> PL	El seguidor de Tahiti Tourisme España en las redes sociales	El seguidor de Tahiti Tourisme España en las redes sociales podrán disfrutar de una visita guiada que el Museo Thyssen - Bornemisza ha diseñado en exclusiva para esta ocasión en la que se podrá descubrir la figura de Gauguin a través de su pintura Mata Mua, y de el entorno artístico de los coetáneos de el pintor.	[]	[]	0	0	0	False	False	False	0.0052921173558712	SV-#	spa	SG	PL	SV	aux	+
Los seguidores de Tahiti Tourisme España en las redes sociales podrán disfrutar de una visita guiada que el Museo Thyssen - Bornemisza ha diseñado en exclusiva para esta ocasión en la que se podrá descubrir la figura de Gauguin a través de su pintura Mata Mua, y de el entorno artístico de los coetáneos de el pintor.	disfrutar				seguidores		{'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'seguidor'}	NOUN	podrán				9	[]	{'sent_id': 'es-train-003-s83', 'text': 'Los seguidores de Tahiti Tourisme España en las redes sociales podrán disfrutar de una visita guiada que el Museo Thyssen - Bornemisza ha diseñado en exclusiva para esta ocasión en la que se podrá descubrir la figura de Gauguin a través de su pintura Mata Mua, y del entorno artístico de los coetáneos del pintor.', 'treebank': 'UD_Spanish-GSD/es_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0231', 'extended_role': 'pl'}	podrá	PL -> SG	Los seguidores de Tahiti Tourisme España en las redes sociales	Los seguidores de Tahiti Tourisme España en las redes sociales podrá disfrutar de una visita guiada que el Museo Thyssen - Bornemisza ha diseñado en exclusiva para esta ocasión en la que se podrá descubrir la figura de Gauguin a través de su pintura Mata Mua, y de el entorno artístico de los coetáneos de el pintor.	[]	[]	0	0	0	False	False	False	0.0052921173558712	SV-#	spa	PL	SG	SV	aux	+
El objetivo es estimular una gran parte de la población de plagas de manera que el gen resistente a la Bt no esté ampliamente diseminado.	diseminados				gen		{'lemma': 'gen', 'Number': 'Sing'}	NOUN	esté				6	[]	{'sent_id': 'es-train-013-s488', 'text': 'El objetivo es estimular una gran parte de la población de plagas de manera que los genes resistentes a la Bt no estén ampliamente diseminados.', 'treebank': 'UD_Spanish-GSD/es_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0232', 'extended_role': 'sg'}	estén	SG -> PL	El objetivo es estimular una gran parte de la población de plagas de manera que el gen resistente a la Bt no	El objetivo es estimular una gran parte de la población de plagas de manera que el gen resistente a la Bt no estén ampliamente diseminados.	[]	[]	0	0	0	False	False	False	0.0081277829719394	SV-#	spa	SG	PL	SV	aux	+
El objetivo es estimular una gran parte de la población de plagas de manera que los genes resistentes a la Bt no estén ampliamente diseminados.	diseminados				genes		{'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'gen'}	NOUN	estén				6	[]	{'sent_id': 'es-train-013-s488', 'text': 'El objetivo es estimular una gran parte de la población de plagas de manera que los genes resistentes a la Bt no estén ampliamente diseminados.', 'treebank': 'UD_Spanish-GSD/es_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0232', 'extended_role': 'pl'}	esté	PL -> SG	El objetivo es estimular una gran parte de la población de plagas de manera que los genes resistentes a la Bt no	El objetivo es estimular una gran parte de la población de plagas de manera que los genes resistentes a la Bt no esté ampliamente diseminado.	[]	[]	0	0	0	False	False	False	0.0081277829719394	SV-#	spa	PL	SG	SV	aux	+
"Tampoco habrá apoyo a los candidatos austriacos que opten a cargos en organizaciones internacionales, y el embajador de Viena en las capitales de la UE sólo será recibido ""a nivel técnico""."	recibidos				embajador		{'lemma': 'embajador', 'Number': 'Sing'}	NOUN	será				10	[]	"{'sent_id': 'CESS-CAST-P-20000201-20_a-s3', 'text': 'Tampoco habrá apoyo a los candidatos austriacos que opten a cargos en organizaciones internacionales, y los embajadores de Viena en las capitales de la UE sólo serán recibidos ""a nivel técnico"".', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0233', 'extended_role': 'sg'}"	serán	SG -> PL	Tampoco habrá apoyo a los candidatos austriacos que opten a cargos en organizaciones internacionales, y el embajador de Viena en las capitales de la UE sólo	"Tampoco habrá apoyo a los candidatos austriacos que opten a cargos en organizaciones internacionales, y el embajador de Viena en las capitales de la UE sólo serán recibidos ""a nivel técnico""."	[]	[]	0	0	0	False	False	False	0.0072941642055866	SV-#	spa	SG	PL	SV	aux	+
"Tampoco habrá apoyo a los candidatos austriacos que opten a cargos en organizaciones internacionales, y los embajadores de Viena en las capitales de la UE sólo serán recibidos ""a nivel técnico""."	recibidos				embajadores		{'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'embajador'}	NOUN	serán				10	[]	"{'sent_id': 'CESS-CAST-P-20000201-20_a-s3', 'text': 'Tampoco habrá apoyo a los candidatos austriacos que opten a cargos en organizaciones internacionales, y los embajadores de Viena en las capitales de la UE sólo serán recibidos ""a nivel técnico"".', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0233', 'extended_role': 'pl'}"	será	PL -> SG	Tampoco habrá apoyo a los candidatos austriacos que opten a cargos en organizaciones internacionales, y los embajadores de Viena en las capitales de la UE sólo	"Tampoco habrá apoyo a los candidatos austriacos que opten a cargos en organizaciones internacionales, y los embajadores de Viena en las capitales de la UE sólo será recibido ""a nivel técnico""."	[]	[]	0	0	0	False	False	False	0.0072941642055866	SV-#	spa	PL	SG	SV	aux	+
La carta - - por vía postal o a el fax 93.484.65.62 - - debe tener como máximo 20 líneas.	tener				carta		{'lemma': 'carta', 'Number': 'Sing'}	NOUN	debe				13	[]	{'sent_id': 'CESS-CAST-P-19990501-16_b-s2', 'text': 'Las cartas - - por vía postal o al fax 93.484.65.62 - - deben tener como máximo 20 líneas.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0234', 'extended_role': 'sg'}	deben	SG -> PL	La carta - - por vía postal o a el fax 93.484.65.62 - -	La carta - - por vía postal o a el fax 93.484.65.62 - - deben tener como máximo 20 líneas.	[]	[]	0	0	0	False	False	False	0.0070403448826704	SV-#	spa	SG	PL	SV	aux	+
Las cartas - - por vía postal o a el fax 93.484.65.62 - - deben tener como máximo 20 líneas.	tener				cartas		{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'carta'}	NOUN	deben				13	[]	{'sent_id': 'CESS-CAST-P-19990501-16_b-s2', 'text': 'Las cartas - - por vía postal o al fax 93.484.65.62 - - deben tener como máximo 20 líneas.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0234', 'extended_role': 'pl'}	debe	PL -> SG	Las cartas - - por vía postal o a el fax 93.484.65.62 - -	Las cartas - - por vía postal o a el fax 93.484.65.62 - - debe tener como máximo 20 líneas.	[]	[]	0	0	0	False	False	False	0.0070403448826704	SV-#	spa	PL	SG	SV	aux	+
El implante cerebral futuro podrá hacer uso de materiales más exóticos tales como fibras de carbono a nanoescala (nanotubos) y uretano policarbonato.	hacer				implante		{'lemma': 'implante', 'Number': 'Sing'}	NOUN	podrá				3	[]	{'sent_id': 'es-train-010-s29', 'text': 'Los implantes cerebrales futuros podrán hacer uso de materiales más exóticos tales como fibras de carbono a nanoescala (nanotubos) y uretano policarbonato.', 'treebank': 'UD_Spanish-GSD/es_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0235', 'extended_role': 'sg'}	podrán	SG -> PL	El implante cerebral futuro	El implante cerebral futuro podrán hacer uso de materiales más exóticos tales como fibras de carbono a nanoescala (nanotubos) y uretano policarbonato.	[]	[]	0	0	0	False	False	False	0.004082490531672	SV-#	spa	SG	PL	SV	aux	+
Los implantes cerebrales futuros podrán hacer uso de materiales más exóticos tales como fibras de carbono a nanoescala (nanotubos) y uretano policarbonato.	hacer				implantes		{'Number': 'Plur', 'lemma': 'implante'}	NOUN	podrán				3	[]	{'sent_id': 'es-train-010-s29', 'text': 'Los implantes cerebrales futuros podrán hacer uso de materiales más exóticos tales como fibras de carbono a nanoescala (nanotubos) y uretano policarbonato.', 'treebank': 'UD_Spanish-GSD/es_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0235', 'extended_role': 'pl'}	podrá	PL -> SG	Los implantes cerebrales futuros	Los implantes cerebrales futuros podrá hacer uso de materiales más exóticos tales como fibras de carbono a nanoescala (nanotubos) y uretano policarbonato.	[]	[]	0	0	0	False	False	False	0.004082490531672	SV-#	spa	PL	SG	SV	aux	+
"La imagen de lo ocurrido ese día dentro de el palacio presidencial fue captada por las cineastas Kim Bartley y Donnacha O'Brien en el documental ""La Revolución no será trasmitida""."	captadas				imagen		{'lemma': 'imagen', 'Number': 'Sing'}	NOUN	fue				11	[]	"{'sent_id': 'es-train-007-s336', 'text': 'Las imágenes de lo ocurrido ese día dentro del palacio presidencial fueron captadas por las cineastas Kim Bartley y Donnacha O\'Brien en el documental ""La Revolución no será trasmitida"".', 'treebank': 'UD_Spanish-GSD/es_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0236', 'extended_role': 'sg'}"	fueron	SG -> PL	La imagen de lo ocurrido ese día dentro de el palacio presidencial	"La imagen de lo ocurrido ese día dentro de el palacio presidencial fueron captadas por las cineastas Kim Bartley y Donnacha O'Brien en el documental ""La Revolución no será trasmitida""."	[]	[]	0	0	0	False	False	False	0.0061698674583185	SV-#	spa	SG	PL	SV	aux	+
"Las imágenes de lo ocurrido ese día dentro de el palacio presidencial fueron captadas por las cineastas Kim Bartley y Donnacha O'Brien en el documental ""La Revolución no será trasmitida""."	captadas				imágenes		{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'imagen'}	NOUN	fueron				11	[]	"{'sent_id': 'es-train-007-s336', 'text': 'Las imágenes de lo ocurrido ese día dentro del palacio presidencial fueron captadas por las cineastas Kim Bartley y Donnacha O\'Brien en el documental ""La Revolución no será trasmitida"".', 'treebank': 'UD_Spanish-GSD/es_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0236', 'extended_role': 'pl'}"	fue	PL -> SG	Las imágenes de lo ocurrido ese día dentro de el palacio presidencial	"Las imágenes de lo ocurrido ese día dentro de el palacio presidencial fue captada por las cineastas Kim Bartley y Donnacha O'Brien en el documental ""La Revolución no será trasmitida""."	[]	[]	0	0	0	False	False	False	0.0061698674583185	SV-#	spa	PL	SG	SV	aux	+
Consiste en dos continentes principales con una isla menor flanqueando los , la cual a su vez está rodeada de islas más pequeñas.	rodeadas				isla		{'lemma': 'cual', 'Number': 'Sing'}	NOUN	está				4	[]	{'sent_id': 'es-train-002-s131', 'text': 'Consiste en dos continentes principales con dos islas menores flanqueándolos, las cuales a su vez están rodeadas de islas más pequeñas.', 'treebank': 'UD_Spanish-GSD/es_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0237', 'extended_role': 'sg'}	están	SG -> PL	Consiste en dos continentes principales con una isla menor flanqueando los , la cual a su vez	Consiste en dos continentes principales con una isla menor flanqueando los , la cual a su vez están rodeadas de islas más pequeñas.	[]	[]	0	0	0	False	False	False	0.0022682429816795	SV-#	spa	SG	PL	SV	aux	+
Consiste en dos continentes principales con dos islas menores flanqueando los , las cuales a su vez están rodeadas de islas más pequeñas.	rodeadas				cuales		{'Number': 'Plur', 'lemma': 'cual'}	NOUN	están				4	[]	{'sent_id': 'es-train-002-s131', 'text': 'Consiste en dos continentes principales con dos islas menores flanqueándolos, las cuales a su vez están rodeadas de islas más pequeñas.', 'treebank': 'UD_Spanish-GSD/es_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0237', 'extended_role': 'pl'}	está	PL -> SG	Consiste en dos continentes principales con dos islas menores flanqueando los , las cuales a su vez	Consiste en dos continentes principales con dos islas menores flanqueando los , las cuales a su vez está rodeada de islas más pequeñas.	[]	[]	0	0	0	False	False	False	0.0022682429816795	SV-#	spa	PL	SG	SV	aux	+
"""Debemos luchar contra todo aquello que contribuya a la resignación y el silencio de las víctimas"", subrayó Aznar, quien agregó que el aumento de el número de denuncias demuestra que la diversa campaña llevada a cabo por el Gobierno y por distintas asociaciones de mujeres está cumpliendo un importante papel."	cumpliendo				campaña		{'lemma': 'campaña', 'Number': 'Sing'}	NOUN	está				13	[]	"{'sent_id': 'CESS-CAST-AA-20000209-7380-s10', 'text': '""Debemos luchar contra todo aquello que contribuya a la resignación y el silencio de las víctimas"", subrayó Aznar, quien agregó que el aumento del número de denuncias demuestra que las diversas campañas llevadas a cabo por el Gobierno y por distintas asociaciones de mujeres están cumpliendo un importante papel.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0238', 'extended_role': 'sg'}"	están	SG -> PL	"""Debemos luchar contra todo aquello que contribuya a la resignación y el silencio de las víctimas"", subrayó Aznar, quien agregó que el aumento de el número de denuncias demuestra que la diversa campaña llevada a cabo por el Gobierno y por distintas asociaciones de mujeres"	"""Debemos luchar contra todo aquello que contribuya a la resignación y el silencio de las víctimas"", subrayó Aznar, quien agregó que el aumento de el número de denuncias demuestra que la diversa campaña llevada a cabo por el Gobierno y por distintas asociaciones de mujeres están cumpliendo un importante papel."	[]	[]	0	0	0	False	False	False	0.0017240751758659	SV-#	spa	SG	PL	SV	aux	+
"""Debemos luchar contra todo aquello que contribuya a la resignación y el silencio de las víctimas"", subrayó Aznar, quien agregó que el aumento de el número de denuncias demuestra que las diversas campañas llevadas a cabo por el Gobierno y por distintas asociaciones de mujeres están cumpliendo un importante papel."	cumpliendo				campañas		{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'campaña'}	NOUN	están				13	[]	"{'sent_id': 'CESS-CAST-AA-20000209-7380-s10', 'text': '""Debemos luchar contra todo aquello que contribuya a la resignación y el silencio de las víctimas"", subrayó Aznar, quien agregó que el aumento del número de denuncias demuestra que las diversas campañas llevadas a cabo por el Gobierno y por distintas asociaciones de mujeres están cumpliendo un importante papel.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0238', 'extended_role': 'pl'}"	está	PL -> SG	"""Debemos luchar contra todo aquello que contribuya a la resignación y el silencio de las víctimas"", subrayó Aznar, quien agregó que el aumento de el número de denuncias demuestra que las diversas campañas llevadas a cabo por el Gobierno y por distintas asociaciones de mujeres"	"""Debemos luchar contra todo aquello que contribuya a la resignación y el silencio de las víctimas"", subrayó Aznar, quien agregó que el aumento de el número de denuncias demuestra que las diversas campañas llevadas a cabo por el Gobierno y por distintas asociaciones de mujeres está cumpliendo un importante papel."	[]	[]	0	0	0	False	False	False	0.0017240751758659	SV-#	spa	PL	SG	SV	aux	+
Tanta viuda de su vida, desde la viuda de Nazaret había hecho posible que él vislumbrara cómo eran las casadas felices después de la muerte de sus maridos.	hecho				viuda		{'lemma': 'viuda', 'Number': 'Sing'}	NOUN	había				10	[]	{'sent_id': '3LB-CAST-t1-4-s4', 'text': 'Tantas viudas de su vida, desde la viuda de Nazaret habían hecho posible que él vislumbrara cómo eran las casadas felices después de la muerte de sus maridos.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0239', 'extended_role': 'sg'}	habían	SG -> PL	Tanta viuda de su vida, desde la viuda de Nazaret	Tanta viuda de su vida, desde la viuda de Nazaret habían hecho posible que él vislumbrara cómo eran las casadas felices después de la muerte de sus maridos.	[]	[]	0	0	0	False	False	False	0.0034585091007787	SV-#	spa	SG	PL	SV	aux	+
Tantas viudas de su vida, desde la viuda de Nazaret habían hecho posible que él vislumbrara cómo eran las casadas felices después de la muerte de sus maridos.	hecho				viudas		{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'viuda'}	NOUN	habían				10	[]	{'sent_id': '3LB-CAST-t1-4-s4', 'text': 'Tantas viudas de su vida, desde la viuda de Nazaret habían hecho posible que él vislumbrara cómo eran las casadas felices después de la muerte de sus maridos.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0239', 'extended_role': 'pl'}	había	PL -> SG	Tantas viudas de su vida, desde la viuda de Nazaret	Tantas viudas de su vida, desde la viuda de Nazaret había hecho posible que él vislumbrara cómo eran las casadas felices después de la muerte de sus maridos.	[]	[]	0	0	0	False	False	False	0.0034585091007787	SV-#	spa	PL	SG	SV	aux	+
Familia entera, entre ella niños, fue sacada en volandas por soldados y policías de un contenedor que habían colocado en el lugar.	sacadas				familia		{'lemma': 'familia', 'Number': 'Sing'}	NOUN	fue				7	[]	{'sent_id': 'CESS-CAST-P-20000501-23-s9', 'text': 'Familias enteras, entre ellas niños, fueron sacadas en volandas por soldados y policías de un contenedor que habían colocado en el lugar.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0240', 'extended_role': 'sg'}	fueron	SG -> PL	Familia entera, entre ella niños,	Familia entera, entre ella niños, fueron sacadas en volandas por soldados y policías de un contenedor que habían colocado en el lugar.	[]	[]	0	0	0	False	False	False	0.0042156152229222	SV-#	spa	SG	PL	SV	aux	+
Familias enteras, entre ellas niños, fueron sacadas en volandas por soldados y policías de un contenedor que habían colocado en el lugar.	sacadas				Familias		{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'familia'}	NOUN	fueron				7	[]	{'sent_id': 'CESS-CAST-P-20000501-23-s9', 'text': 'Familias enteras, entre ellas niños, fueron sacadas en volandas por soldados y policías de un contenedor que habían colocado en el lugar.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0240', 'extended_role': 'pl'}	fue	PL -> SG	Familias enteras, entre ellas niños,	Familias enteras, entre ellas niños, fue sacada en volandas por soldados y policías de un contenedor que habían colocado en el lugar.	[]	[]	0	0	0	False	False	False	0.0042156152229222	SV-#	spa	PL	SG	SV	aux	+
La pelea surgió después de que el representante socialdemócrata y verde pudiera constatar que algunos de los miembros cristianodemócratas de la comisión se habían reunido con Kohl en vísperas de cada sesión, actuación que calificaron de altamente irregular.	constatar				representante		{'lemma': 'representante', 'Number': 'Sing'}	NOUN	pudiera				4	[]	{'sent_id': 'CESS-CAST-AA-20000629-24155-s2', 'text': 'La pelea surgió después de que los representantes socialdemócratas y verdes pudieran constatar que algunos de los miembros cristianodemócratas de la comisión se habían reunido con Kohl en vísperas de cada sesión, actuación que calificaron de altamente irregular.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0241', 'extended_role': 'sg'}	pudieran	SG -> PL	La pelea surgió después de que el representante socialdemócrata y verde	La pelea surgió después de que el representante socialdemócrata y verde pudieran constatar que algunos de los miembros cristianodemócratos de la comisión se habían reunido con Kohl en vísperas de cada sesión, actuación que calificaron de altamente irregular.	[]	[]	0	0	0	False	False	False	0.0012430660272719	SV-#	spa	SG	PL	SV	aux	+
La pelea surgió después de que los representantes socialdemócratas y verdes pudieran constatar que algunos de los miembros cristianodemócratos de la comisión se habían reunido con Kohl en vísperas de cada sesión, actuación que calificaron de altamente irregular.	constatar				representantes		{'Number': 'Plur', 'lemma': 'representante'}	NOUN	pudieran				4	[]	{'sent_id': 'CESS-CAST-AA-20000629-24155-s2', 'text': 'La pelea surgió después de que los representantes socialdemócratas y verdes pudieran constatar que algunos de los miembros cristianodemócratas de la comisión se habían reunido con Kohl en vísperas de cada sesión, actuación que calificaron de altamente irregular.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0241', 'extended_role': 'pl'}	pudiera	PL -> SG	La pelea surgió después de que los representantes socialdemócratas y verdes	La pelea surgió después de que los representantes socialdemócratas y verdes pudiera constatar que algunos de los miembros cristianodemócratas de la comisión se habían reunido con Kohl en vísperas de cada sesión, actuación que calificaron de altamente irregular.	[]	[]	0	0	0	False	False	False	0.0012430660272719	SV-#	spa	PL	SG	SV	aux	+
"""Creemos que si como ha ocurrido en Chile, el ciudadano de un estado democrático está luchando por compaginar la necesidad de equilibrio y la exigencia de justicia con los requisitos de la reconciliación, se deben respetar sus conclusiones"", dijo."	luchando				ciudadano		{'lemma': 'ciudadano', 'Number': 'Sing'}	NOUN	está				5	[]	"{'sent_id': 'CESS-CAST-P-19981201-26-s5', 'text': '""Creemos que si como ha ocurrido en Chile, los ciudadanos de un estado democrático están luchando por compaginar la necesidad de equilibrio y la exigencia de justicia con los requisitos de la reconciliación, se deben respetar sus conclusiones"", dijo.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0242', 'extended_role': 'sg'}"	están	SG -> PL	"""Creemos que si como ha ocurrido en Chile, el ciudadano de un estado democrático"	"""Creemos que si como ha ocurrido en Chile, el ciudadano de un estado democrático están luchando por compaginar la necesidad de equilibrio y la exigencia de justicia con los requisitos de la reconciliación, se deben respetar sus conclusiones"", dijo."	[]	[]	0	0	0	False	False	False	0.0012286316150764	SV-#	spa	SG	PL	SV	aux	+
"""Creemos que si como ha ocurrido en Chile, los ciudadanos de un estado democrático están luchando por compaginar la necesidad de equilibrio y la exigencia de justicia con los requisitos de la reconciliación, se deben respetar sus conclusiones"", dijo."	luchando				ciudadanos		{'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'ciudadano'}	NOUN	están				5	[]	"{'sent_id': 'CESS-CAST-P-19981201-26-s5', 'text': '""Creemos que si como ha ocurrido en Chile, los ciudadanos de un estado democrático están luchando por compaginar la necesidad de equilibrio y la exigencia de justicia con los requisitos de la reconciliación, se deben respetar sus conclusiones"", dijo.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0242', 'extended_role': 'pl'}"	está	PL -> SG	"""Creemos que si como ha ocurrido en Chile, los ciudadanos de un estado democrático"	"""Creemos que si como ha ocurrido en Chile, los ciudadanos de un estado democrático está luchando por compaginar la necesidad de equilibrio y la exigencia de justicia con los requisitos de la reconciliación, se deben respetar sus conclusiones"", dijo."	[]	[]	0	0	0	False	False	False	0.0012286316150764	SV-#	spa	PL	SG	SV	aux	+
"El presidente de el Gobierno español, José María Aznar, aseguró hoy que ni él ni su Gobierno ponen límites a la relación con el PSOE en materia de lucha antiterrorista, pero cree que el socialista está generando ""polémicas sobre cuestiones accesorias"" frente a la necesidad de un entendimiento de fondo."	generando				socialista		{'lemma': 'socialista', 'Number': 'Sing'}	NOUN	está				1	[]	"{'global.Entity': 'eid-etype-head-other', 'newdoc id': 'CESS-CAST-A-20001120-15630', 'sent_id': 'CESS-CAST-A-20001120-15630-s1', 'text': 'El presidente del Gobierno español, José María Aznar, aseguró hoy que ni él ni su Gobierno ponen límites a la relación con el PSOE en materia de lucha antiterrorista, pero cree que los socialistas están generando ""polémicas sobre cuestiones accesorias"" frente a la necesidad de un entendimiento de fondo.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0243', 'extended_role': 'sg'}"	están	SG -> PL	El presidente de el Gobierno español, José María Aznar, aseguró hoy que ni él ni su Gobierno ponen límites a la relación con el PSOE en materia de lucha antiterrorista, pero cree que el socialista	"El presidente de el Gobierno español, José María Aznar, aseguró hoy que ni él ni su Gobierno ponen límites a la relación con el PSOE en materia de lucha antiterrorista, pero cree que el socialista están generando ""polémicas sobre cuestiones accesorias"" frente a la necesidad de un entendimiento de fondo."	[]	[]	0	0	0	False	False	False	3.436763901633533e-05	SV-#	spa	SG	PL	SV	aux	+
"El presidente de el Gobierno español, José María Aznar, aseguró hoy que ni él ni su Gobierno ponen límites a la relación con el PSOE en materia de lucha antiterrorista, pero cree que los socialistas están generando ""polémicas sobre cuestiones accesorias"" frente a la necesidad de un entendimiento de fondo."	generando				socialistas		{'Number': 'Plur', 'lemma': 'socialista'}	NOUN	están				1	[]	"{'global.Entity': 'eid-etype-head-other', 'newdoc id': 'CESS-CAST-A-20001120-15630', 'sent_id': 'CESS-CAST-A-20001120-15630-s1', 'text': 'El presidente del Gobierno español, José María Aznar, aseguró hoy que ni él ni su Gobierno ponen límites a la relación con el PSOE en materia de lucha antiterrorista, pero cree que los socialistas están generando ""polémicas sobre cuestiones accesorias"" frente a la necesidad de un entendimiento de fondo.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0243', 'extended_role': 'pl'}"	está	PL -> SG	El presidente de el Gobierno español, José María Aznar, aseguró hoy que ni él ni su Gobierno ponen límites a la relación con el PSOE en materia de lucha antiterrorista, pero cree que los socialistas	"El presidente de el Gobierno español, José María Aznar, aseguró hoy que ni él ni su Gobierno ponen límites a la relación con el PSOE en materia de lucha antiterrorista, pero cree que los socialistas está generando ""polémicas sobre cuestiones accesorias"" frente a la necesidad de un entendimiento de fondo."	[]	[]	0	0	0	False	False	False	3.436763901633533e-05	SV-#	spa	PL	SG	SV	aux	+
